ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
UI0335,global:gText_NumberRegistered,gText_NumberRegistered,No. registered,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,971,1,,no,pending_usage_to_window_mapping,pending,
UI0336,global:gText_OTSlash,gText_OTSlash,OT/,,pending,core_ui_label,english,SUMMARY,4,c_u8,src/strings.c,504,1,,no,pending_usage_to_window_mapping,pending,
UI0337,global:gText_OddEggFoundByCouple,gText_OddEggFoundByCouple,"An odd POKéMON EGG found
by the DAY CARE couple.",,pending,core_ui_prompt,english,SUMMARY,2,c_u8,src/strings.c,536,2,,no,pending_usage_to_window_mapping,pending,
UI0338,global:gText_OneDash,gText_OneDash,-,,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/strings.c,209,1,,no,pending_usage_to_window_mapping,pending,
UI0339,global:gText_OnlyPkmnForBattle,gText_OnlyPkmnForBattle,"That's your only
POKéMON for battle.",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,481,2,,no,pending_usage_to_window_mapping,pending,
UI0340,global:gText_Option,gText_Option,OPTION,ตั้งค่า,proof_passed,core_ui_label,english,OPTION_MENU,1,c_u8,src/strings.c,1528,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0341,global:gText_OptionMenuCancel,gText_OptionMenuCancel,CANCEL,ยกเลิก,proof_passed,core_ui_label,english,OPTION_MENU,1,c_u8,src/strings.c,1534,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0342,global:gText_OtherTrainerCantAcceptPkmn,gText_OtherTrainerCantAcceptPkmn,"The other TRAINER can't accept
that POKéMON now.",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,489,2,,no,pending_usage_to_window_mapping,pending,
UI0343,global:gText_OtherTrainersPkmnCantBeTraded,gText_OtherTrainersPkmnCantBeTraded,"The other TRAINER's POKéMON
can't be traded now.",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,487,2,,no,pending_usage_to_window_mapping,pending,
UI0344,global:gText_PCMailboxFull,gText_PCMailboxFull,Your PC's MAILBOX is full.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,392,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0345,global:gText_PPWasRestored,gText_PPWasRestored,PP was restored.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,418,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0346,global:gText_PartyFull,gText_PartyFull,Your party is full!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,953,1,,no,pending_usage_to_window_mapping,pending,
UI0347,global:gText_PauseUntilPress,gText_PauseUntilPress,{PAUSE_UNTIL_PRESS},,not_applicable,technical_not_translatable,nonlinguistic,PARTY_MENU,3,c_u8,src/strings.c,478,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0348,global:gText_Peak,gText_Peak,Peak,ยอด,proof_passed,core_ui_label,english,START_SAVE,1,c_u8,src/strings.c,1582,1,,no,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0349,global:gText_PeculiarEggNicePlace,gText_PeculiarEggNicePlace,"A peculiar POKéMON EGG
obtained at the nice place.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,537,2,,no,pending_usage_to_window_mapping,pending,
UI0350,global:gText_PeculiarEggTrade,gText_PeculiarEggTrade,"A peculiar POKéMON EGG
obtained in a trade.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,538,2,,no,pending_usage_to_window_mapping,pending,
UI0351,global:gText_PickTheWallpaper,gText_PickTheWallpaper,Pick the wallpaper.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,876,1,,no,pending_usage_to_window_mapping,pending,
UI0352,global:gText_PkmnAdoresBaseVar2Fell,gText_PkmnAdoresBaseVar2Fell,"{STR_VAR_1} adores you!
The base {STR_VAR_2} fell!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,425,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0353,global:gText_PkmnAlreadyHoldingItemSwitch,gText_PkmnAlreadyHoldingItemSwitch,"{STR_VAR_1} is already holding
one {STR_VAR_2}.\pWould you like to switch the
two items?",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,396,3,\p;{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0354,global:gText_PkmnAlreadyInBattle,gText_PkmnAlreadyInBattle,"{STR_VAR_1} is already
in battle!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,383,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0355,global:gText_PkmnAlreadyKnows,gText_PkmnAlreadyKnows,"{STR_VAR_1} already knows
{STR_VAR_2}.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,2,c_u8,src/strings.c,411,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0356,global:gText_PkmnAlreadySelected,gText_PkmnAlreadySelected,"{STR_VAR_1} has already been
selected.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,384,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0357,global:gText_PkmnBaseVar2StatIncreased,gText_PkmnBaseVar2StatIncreased,"{STR_VAR_1}'s base {STR_VAR_2}
stat was raised.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,6,c_u8,src/strings.c,423,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0358,global:gText_PkmnBecameHealthy,gText_PkmnBecameHealthy,{STR_VAR_1} became healthy.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,420,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0359,global:gText_PkmnBurnHealed,gText_PkmnBurnHealed,{STR_VAR_1}'s burn was healed.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,416,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0360,global:gText_PkmnCameBack,gText_PkmnCameBack,{DYNAMIC 0} came back!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,892,1,{DYNAMIC 0},yes,pending_usage_to_window_mapping,pending,
UI0361,global:gText_PkmnCantBeTradedNow,gText_PkmnCantBeTradedNow,"That POKéMON can't be traded
now.",,pending,core_ui_prompt,english,PARTY_MENU,4,c_u8,src/strings.c,483,2,,no,pending_usage_to_window_mapping,pending,
UI0362,global:gText_PkmnCantLearnMove,gText_PkmnCantLearnMove,"{STR_VAR_1} and {STR_VAR_2}
are not compatible.\p{STR_VAR_2} can't be
learned.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,2,c_u8,src/strings.c,405,3,\p;{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0363,global:gText_PkmnCantParticipate,gText_PkmnCantParticipate,That POKéMON can't participate.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,471,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0364,global:gText_PkmnCantSwitchOut,gText_PkmnCantSwitchOut,"{STR_VAR_1} can't be switched
out!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,382,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0365,global:gText_PkmnCuredOfParalysis,gText_PkmnCuredOfParalysis,"{STR_VAR_1} was cured of
paralysis.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,414,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0366,global:gText_PkmnCuredOfPoison,gText_PkmnCuredOfPoison,"{STR_VAR_1} was cured of its
poisoning.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,413,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0367,global:gText_PkmnElevatedToLvVar2,gText_PkmnElevatedToLvVar2,"{STR_VAR_1} was elevated to
Lv. {STR_VAR_2}.",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,422,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0368,global:gText_PkmnFriendlyBaseVar2CantFall,gText_PkmnFriendlyBaseVar2CantFall,"{STR_VAR_1} turned friendly.
The base {STR_VAR_2} can't fall!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,426,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0369,global:gText_PkmnFriendlyBaseVar2Fell,gText_PkmnFriendlyBaseVar2Fell,"{STR_VAR_1} turned friendly.
The base {STR_VAR_2} fell!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,424,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0370,global:gText_PkmnGotOverInfatuation,gText_PkmnGotOverInfatuation,"{STR_VAR_1} got over its
infatuation.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,428,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0371,global:gText_PkmnHPRestoredByVar2,gText_PkmnHPRestoredByVar2,"{STR_VAR_1}'s HP was restored
by {STR_VAR_2} point(s).{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,2,c_u8,src/strings.c,412,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0372,global:gText_PkmnHasNoEnergy,gText_PkmnHasNoEnergy,"{STR_VAR_1} has no energy
left to battle!{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,385,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0373,global:gText_PkmnHoldingItemCantHoldMail,gText_PkmnHoldingItemCantHoldMail,"This POKéMON is holding an
item. It cannot hold MAIL.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,401,2,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0374,global:gText_PkmnInfo,gText_PkmnInfo,POKéMON INFO,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,518,1,,no,pending_usage_to_window_mapping,pending,
UI0375,global:gText_PkmnIsSelected,gText_PkmnIsSelected,{DYNAMIC 0} is selected.,,pending,core_ui_prompt,english,PC_STORAGE,2,c_u8,src/strings.c,877,1,{DYNAMIC 0},yes,pending_usage_to_window_mapping,pending,
UI0376,global:gText_PkmnLearnedMove3,gText_PkmnLearnedMove3,"{STR_VAR_1} learned
{STR_VAR_2}!",,pending,core_ui_prompt,english,PARTY_MENU,2,c_u8,src/strings.c,404,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0377,global:gText_PkmnNeedsToReplaceMove,gText_PkmnNeedsToReplaceMove,"{STR_VAR_1} wants to learn the
move {STR_VAR_2}.\pHowever, {STR_VAR_1} already
knows four moves.\pShould a move be deleted and
replaced with {STR_VAR_2}?",,pending,system_message,english,PARTY_MENU,4,c_u8,src/strings.c,406,4,\p;{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0378,global:gText_PkmnNotHolding,gText_PkmnNotHolding,"{STR_VAR_1} isn't holding
anything.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,3,c_u8,src/strings.c,397,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0379,global:gText_PkmnSkills,gText_PkmnSkills,POKéMON SKILLS,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,519,1,,no,pending_usage_to_window_mapping,pending,
UI0380,global:gText_PkmnSnappedOutOfConfusion,gText_PkmnSnappedOutOfConfusion,"{STR_VAR_1} snapped out of its
confusion.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,427,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0381,global:gText_PkmnThawedOut,gText_PkmnThawedOut,{STR_VAR_1} was thawed out.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,417,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0382,global:gText_PkmnTransferredLanettesPC,gText_PkmnTransferredLanettesPC,"{STR_VAR_2} was transferred to
LANETTE'S PC.\pIt was placed in\x20
BOX “{STR_VAR_1}.”",,pending,system_message,english,MAIN_MENU,1,asm_string,data/text/pc_transfer.inc,7,3,\p;{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0383,global:gText_PkmnTransferredLanettesPCBoxFull,gText_PkmnTransferredLanettesPCBoxFull,"BOX “{STR_VAR_3}” on
LANETTE'S PC was full.\p{STR_VAR_2} was transferred to
BOX “{STR_VAR_1}.”",,pending,system_message,english,MAIN_MENU,1,asm_string,data/text/pc_transfer.inc,19,3,\p;{STR_VAR_1};{STR_VAR_2};{STR_VAR_3},yes,pending_usage_to_window_mapping,pending,
UI0384,global:gText_PkmnTransferredSomeonesPC,gText_PkmnTransferredSomeonesPC,"{STR_VAR_2} was transferred to
SOMEONE'S PC.\pIt was placed in\x20
BOX “{STR_VAR_1}.”",,pending,system_message,english,MAIN_MENU,1,asm_string,data/text/pc_transfer.inc,1,3,\p;{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0385,global:gText_PkmnTransferredSomeonesPCBoxFull,gText_PkmnTransferredSomeonesPCBoxFull,"BOX “{STR_VAR_3}” on
SOMEONE'S PC was full.\p{STR_VAR_2} was transferred to
BOX “{STR_VAR_1}.”",,pending,system_message,english,MAIN_MENU,1,asm_string,data/text/pc_transfer.inc,13,3,\p;{STR_VAR_1};{STR_VAR_2};{STR_VAR_3},yes,pending_usage_to_window_mapping,pending,
UI0386,global:gText_PkmnWasDeposited,gText_PkmnWasDeposited,{DYNAMIC 0} was deposited.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,880,1,{DYNAMIC 0},yes,pending_usage_to_window_mapping,pending,
UI0387,global:gText_PkmnWasGivenItem,gText_PkmnWasGivenItem,"{STR_VAR_1} was given the
{STR_VAR_2} to hold.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,395,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0388,global:gText_PkmnWasReleased,gText_PkmnWasReleased,{DYNAMIC 0} was released.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,883,1,{DYNAMIC 0},yes,pending_usage_to_window_mapping,pending,
UI0389,global:gText_PkmnWokeUp2,gText_PkmnWokeUp2,{STR_VAR_1} woke up.{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,415,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0390,global:gText_PkmnsNickname,gText_PkmnsNickname,{STR_VAR_1}'s nickname?,ตั้งชื่อเล่น?,proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,1644,1,{STR_VAR_1},yes,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0391,global:gText_PlacedItemInBag,gText_PlacedItemInBag,Placed item in the BAG.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,897,1,,no,pending_usage_to_window_mapping,pending,
UI0392,global:gText_PlayerSavedGame,gText_PlayerSavedGame,{PLAYER} saved the game.,{PLAYER} บันทึกเกมแล้ว,proof_passed,core_ui_prompt,english,START_SAVE,1,asm_string,data/text/save.inc,13,1,{PLAYER},yes,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0393,global:gText_PlayerUsedVar2,gText_PlayerUsedVar2,"{PLAYER} used the
{STR_VAR_2}.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,BAG,1,c_u8,src/strings.c,251,2,{PAUSE_UNTIL_PRESS};{PLAYER};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0394,global:gText_PleasePickATheme,gText_PleasePickATheme,Please pick a theme.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,875,1,,no,pending_usage_to_window_mapping,pending,
UI0395,global:gText_PleaseRemoveTheMail,gText_PleaseRemoveTheMail,Please remove the MAIL.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,895,1,,no,pending_usage_to_window_mapping,pending,
UI0396,global:gText_PokedexRegistration,gText_PokedexRegistration,POKéDEX registration completed.,,pending,core_ui_prompt,english,POKEDEX,2,c_u8,src/strings.c,117,1,,no,pending_usage_to_window_mapping,pending,
UI0397,global:gText_PokedollarVar1,gText_PokedollarVar1,¥{STR_VAR_1},,not_applicable,technical_not_translatable,nonlinguistic,SHOP,1,c_u8,src/strings.c,366,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0398,global:gText_PokemonAreNeeded,gText_PokemonAreNeeded,{STR_VAR_1} POKéMON are needed.,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,448,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0399,global:gText_PokemonCantBeSame,gText_PokemonCantBeSame,POKéMON can't be the same.,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,449,1,,no,pending_usage_to_window_mapping,pending,
UI0400,global:gText_PokenavCondition_MarkingButtons,gText_PokenavCondition_MarkingButtons,{A_BUTTON}SELECT MARK {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,985,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0401,global:gText_PokenavCondition_MonListButtons,gText_PokenavCondition_MonListButtons,{A_BUTTON}CONDITION {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,983,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0402,global:gText_PokenavCondition_MonStatusButtons,gText_PokenavCondition_MonStatusButtons,{A_BUTTON}MARKINGS {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,984,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0403,global:gText_PokenavMap_ZoomedInButtons,gText_PokenavMap_ZoomedInButtons,{A_BUTTON}FULL {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,982,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0404,global:gText_PokenavMap_ZoomedOutButtons,gText_PokenavMap_ZoomedOutButtons,{A_BUTTON}ZOOM {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,981,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0405,global:gText_PokenavMatchCall_CallMenuButtons,gText_PokenavMatchCall_CallMenuButtons,{A_BUTTON}OK {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,987,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0406,global:gText_PokenavMatchCall_CheckTrainerButtons,gText_PokenavMatchCall_CheckTrainerButtons,{B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,988,1,{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0407,global:gText_PokenavMatchCall_TrainerListButtons,gText_PokenavMatchCall_TrainerListButtons,{A_BUTTON}MENU {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,986,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0408,global:gText_PokenavRibbons_MonListButtons,gText_PokenavRibbons_MonListButtons,{A_BUTTON}RIBBONS {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,989,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0409,global:gText_PokenavRibbons_RibbonCheckButtons,gText_PokenavRibbons_RibbonCheckButtons,{B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,991,1,{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0410,global:gText_PokenavRibbons_RibbonListButtons,gText_PokenavRibbons_RibbonListButtons,{A_BUTTON}CHECK {B_BUTTON}CANCEL,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,990,1,{A_BUTTON};{B_BUTTON},yes,pending_usage_to_window_mapping,pending,
UI0411,global:gText_Pokenav_ClearButtonList,gText_Pokenav_ClearButtonList,{CLEAR 128},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/strings.c,980,1,{CLEAR 128},yes,pending_usage_to_window_mapping,pending,
UI0412,global:gText_PowderQty,gText_PowderQty,POWDER QTY: {STR_VAR_1}{PAUSE_UNTIL_PRESS},,pending,system_message,english,BAG,1,c_u8,src/strings.c,256,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0413,global:gText_Power,gText_Power,POWER,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,507,1,,no,pending_usage_to_window_mapping,pending,
UI0414,global:gText_PutItemInBag,gText_PutItemInBag,Put this item in the BAG?,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,899,1,,no,pending_usage_to_window_mapping,pending,
UI0415,global:gText_QuitShopping,gText_QuitShopping,Quit shopping.,,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,347,1,,no,pending_usage_to_window_mapping,pending,
UI0416,global:gText_Read,gText_Read,READ,,pending,core_ui_label,english,PC_STORAGE,1,c_u8,src/strings.c,599,1,,no,pending_usage_to_window_mapping,pending,
UI0417,global:gText_Read2,gText_Read2,READ,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,375,1,,no,pending_usage_to_window_mapping,pending,
UI0418,global:gText_ReceivedItemFromPkmn,gText_ReceivedItemFromPkmn,"Received the {STR_VAR_2}
from {STR_VAR_1}.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,398,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0419,global:gText_Register,gText_Register,REGISTER,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,496,1,,no,pending_usage_to_window_mapping,pending,
UI0420,global:gText_ReleaseThisPokemon,gText_ReleaseThisPokemon,Release this POKéMON?,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,882,1,,no,pending_usage_to_window_mapping,pending,
UI0421,global:gText_RemoveMailBeforeItem,gText_RemoveMailBeforeItem,"MAIL must be removed before
holding an item.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,394,2,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0422,global:gText_RentalPkmn,gText_RentalPkmn,RENTAL POKéMON,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,505,1,,no,pending_usage_to_window_mapping,pending,
UI0423,global:gText_RepelEffectsLingered,gText_RepelEffectsLingered,"But the effects of a REPEL
lingered from earlier.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,BAG,2,c_u8,src/strings.c,252,2,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0424,global:gText_RestoreWhichMove,gText_RestoreWhichMove,Restore which move?,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,442,1,,no,pending_usage_to_window_mapping,pending,
UI0425,global:gText_ReturnToHealingSpot,gText_ReturnToHealingSpot,"Want to return to the healing spot
used last in {STR_VAR_1}?",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,477,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0426,global:gText_ReturnToPokedex,gText_ReturnToPokedex,Return to the POKéDEX.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,125,1,,no,pending_usage_to_window_mapping,pending,
UI0427,global:gText_ReturnToVar1,gText_ReturnToVar1,"Return to
{STR_VAR_1}.",,pending,core_ui_prompt,english,BAG,1,c_u8,src/strings.c,285,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0428,global:gText_ReturnToWaitingRoom,gText_ReturnToWaitingRoom,Return to the WAITING ROOM?,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,474,1,,no,pending_usage_to_window_mapping,pending,
UI0429,global:gText_RibbonsF700,gText_RibbonsF700,RIBBONS {DYNAMIC 0},,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,1005,1,{DYNAMIC 0},yes,pending_usage_to_window_mapping,pending,
UI0430,global:gText_RibbonsVar1,gText_RibbonsVar1,RIBBONS: {STR_VAR_1},,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,514,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0431,global:gText_SafariBallLeft,gText_SafariBallLeft,{HIGHLIGHT DARK_GRAY}Left: ${HIGHLIGHT DARK_GRAY},,pending,core_ui_label,english,BATTLE_UI,1,c_u8,src/battle_message.c,1303,1,{HIGHLIGHT DARK_GRAY},yes,pending_usage_to_window_mapping,pending,
UI0432,global:gText_SafariBallStock,gText_SafariBallStock,"SAFARI BALLS
Stock: {STR_VAR_1}","SAFARI BALL
เหลือ {STR_VAR_1}",proof_passed,core_ui_prompt,english,START_SAVE,1,c_u8,src/strings.c,1573,2,{STR_VAR_1},yes,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0433,global:gText_SafariBalls,gText_SafariBalls,{HIGHLIGHT DARK_GRAY}SAFARI BALLS,,pending,core_ui_label,english,BATTLE_UI,1,c_u8,src/battle_message.c,1302,1,{HIGHLIGHT DARK_GRAY},yes,pending_usage_to_window_mapping,pending,
