ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
local:src/battle_message.c:sText_PkmnBrokeFree,sText_PkmnBrokeFree,BATTLE_SYSTEM,src/battle_message.c,770,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNBROKEFREE - BATTLESTRINGS_TABLE_START] = sText_PkmnBrokeFree,",active_reference
local:src/battle_message.c:sText_ItAppearedCaught,sText_ItAppearedCaught,BATTLE_SYSTEM,src/battle_message.c,771,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITAPPEAREDCAUGHT - BATTLESTRINGS_TABLE_START] = sText_ItAppearedCaught,",active_reference
local:src/battle_message.c:sText_AarghAlmostHadIt,sText_AarghAlmostHadIt,BATTLE_SYSTEM,src/battle_message.c,772,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_AARGHALMOSTHADIT - BATTLESTRINGS_TABLE_START] = sText_AarghAlmostHadIt,",active_reference
local:src/battle_message.c:sText_ShootSoClose,sText_ShootSoClose,BATTLE_SYSTEM,src/battle_message.c,773,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SHOOTSOCLOSE - BATTLESTRINGS_TABLE_START] = sText_ShootSoClose,",active_reference
local:src/battle_message.c:sText_GotchaPkmnCaughtPlayer,sText_GotchaPkmnCaughtPlayer,BATTLE_SYSTEM,src/battle_message.c,774,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_GOTCHAPKMNCAUGHTPLAYER - BATTLESTRINGS_TABLE_START] = sText_GotchaPkmnCaughtPlayer,",active_reference
local:src/battle_message.c:sText_GotchaPkmnCaughtWally,sText_GotchaPkmnCaughtWally,BATTLE_SYSTEM,src/battle_message.c,775,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_GOTCHAPKMNCAUGHTWALLY - BATTLESTRINGS_TABLE_START] = sText_GotchaPkmnCaughtWally,",active_reference
local:src/battle_message.c:sText_GiveNicknameCaptured,sText_GiveNicknameCaptured,BATTLE_SYSTEM,src/battle_message.c,776,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_GIVENICKNAMECAPTURED - BATTLESTRINGS_TABLE_START] = sText_GiveNicknameCaptured,",active_reference
local:src/battle_message.c:sText_PkmnSentToPC,sText_PkmnSentToPC,BATTLE_SYSTEM,src/battle_message.c,777,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSENTTOPC - BATTLESTRINGS_TABLE_START] = sText_PkmnSentToPC,",active_reference
local:src/battle_message.c:sText_PkmnDataAddedToDex,sText_PkmnDataAddedToDex,BATTLE_SYSTEM,src/battle_message.c,778,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNDATAADDEDTODEX - BATTLESTRINGS_TABLE_START] = sText_PkmnDataAddedToDex,",active_reference
local:src/battle_message.c:sText_ItIsRaining,sText_ItIsRaining,BATTLE_SYSTEM,src/battle_message.c,779,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITISRAINING - BATTLESTRINGS_TABLE_START] = sText_ItIsRaining,",active_reference
local:src/battle_message.c:sText_SandstormIsRaging,sText_SandstormIsRaging,BATTLE_SYSTEM,src/battle_message.c,780,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SANDSTORMISRAGING - BATTLESTRINGS_TABLE_START] = sText_SandstormIsRaging,",active_reference
local:src/battle_message.c:sText_CantEscape2,sText_CantEscape2,BATTLE_SYSTEM,src/battle_message.c,781,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_CANTESCAPE2 - BATTLESTRINGS_TABLE_START] = sText_CantEscape2,",active_reference
local:src/battle_message.c:sText_PkmnIgnoresAsleep,sText_PkmnIgnoresAsleep,BATTLE_SYSTEM,src/battle_message.c,782,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNIGNORESASLEEP - BATTLESTRINGS_TABLE_START] = sText_PkmnIgnoresAsleep,",active_reference
local:src/battle_message.c:sText_PkmnIgnoredOrders,sText_PkmnIgnoredOrders,BATTLE_SYSTEM,src/battle_message.c,783,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNIGNOREDORDERS - BATTLESTRINGS_TABLE_START] = sText_PkmnIgnoredOrders,",active_reference
local:src/battle_message.c:sText_PkmnBeganToNap,sText_PkmnBeganToNap,BATTLE_SYSTEM,src/battle_message.c,784,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNBEGANTONAP - BATTLESTRINGS_TABLE_START] = sText_PkmnBeganToNap,",active_reference
local:src/battle_message.c:sText_PkmnLoafing,sText_PkmnLoafing,BATTLE_SYSTEM,src/battle_message.c,785,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNLOAFING - BATTLESTRINGS_TABLE_START] = sText_PkmnLoafing,",active_reference
local:src/battle_message.c:sText_PkmnWontObey,sText_PkmnWontObey,BATTLE_SYSTEM,src/battle_message.c,786,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWONTOBEY - BATTLESTRINGS_TABLE_START] = sText_PkmnWontObey,",active_reference
local:src/battle_message.c:sText_PkmnTurnedAway,sText_PkmnTurnedAway,BATTLE_SYSTEM,src/battle_message.c,787,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTURNEDAWAY - BATTLESTRINGS_TABLE_START] = sText_PkmnTurnedAway,",active_reference
local:src/battle_message.c:sText_PkmnPretendNotNotice,sText_PkmnPretendNotNotice,BATTLE_SYSTEM,src/battle_message.c,788,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPRETENDNOTNOTICE - BATTLESTRINGS_TABLE_START] = sText_PkmnPretendNotNotice,",active_reference
local:src/battle_message.c:sText_EnemyAboutToSwitchPkmn,sText_EnemyAboutToSwitchPkmn,BATTLE_SYSTEM,src/battle_message.c,789,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ENEMYABOUTTOSWITCHPKMN - BATTLESTRINGS_TABLE_START] = sText_EnemyAboutToSwitchPkmn,",active_reference
local:src/battle_message.c:sText_CreptCloser,sText_CreptCloser,BATTLE_SYSTEM,src/battle_message.c,790,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_CREPTCLOSER - BATTLESTRINGS_TABLE_START] = sText_CreptCloser,",active_reference
local:src/battle_message.c:sText_CantGetCloser,sText_CantGetCloser,BATTLE_SYSTEM,src/battle_message.c,791,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_CANTGETCLOSER - BATTLESTRINGS_TABLE_START] = sText_CantGetCloser,",active_reference
local:src/battle_message.c:sText_PkmnWatchingCarefully,sText_PkmnWatchingCarefully,BATTLE_SYSTEM,src/battle_message.c,792,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWATCHINGCAREFULLY - BATTLESTRINGS_TABLE_START] = sText_PkmnWatchingCarefully,",active_reference
local:src/battle_message.c:sText_PkmnCuriousAboutX,sText_PkmnCuriousAboutX,BATTLE_SYSTEM,src/battle_message.c,793,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCURIOUSABOUTX - BATTLESTRINGS_TABLE_START] = sText_PkmnCuriousAboutX,",active_reference
local:src/battle_message.c:sText_PkmnEnthralledByX,sText_PkmnEnthralledByX,BATTLE_SYSTEM,src/battle_message.c,794,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNENTHRALLEDBYX - BATTLESTRINGS_TABLE_START] = sText_PkmnEnthralledByX,",active_reference
local:src/battle_message.c:sText_PkmnIgnoredX,sText_PkmnIgnoredX,BATTLE_SYSTEM,src/battle_message.c,795,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNIGNOREDX - BATTLESTRINGS_TABLE_START] = sText_PkmnIgnoredX,",active_reference
local:src/battle_message.c:sText_ThrewPokeblockAtPkmn,sText_ThrewPokeblockAtPkmn,BATTLE_SYSTEM,src/battle_message.c,796,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_THREWPOKEBLOCKATPKMN - BATTLESTRINGS_TABLE_START] = sText_ThrewPokeblockAtPkmn,",active_reference
local:src/battle_message.c:sText_OutOfSafariBalls,sText_OutOfSafariBalls,BATTLE_SYSTEM,src/battle_message.c,797,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_OUTOFSAFARIBALLS - BATTLESTRINGS_TABLE_START] = sText_OutOfSafariBalls,",active_reference
local:src/battle_message.c:sText_PkmnsItemCuredParalysis,sText_PkmnsItemCuredParalysis,BATTLE_SYSTEM,src/battle_message.c,798,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMCUREDPARALYSIS - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemCuredParalysis,",active_reference
local:src/battle_message.c:sText_PkmnsItemCuredPoison,sText_PkmnsItemCuredPoison,BATTLE_SYSTEM,src/battle_message.c,799,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMCUREDPOISON - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemCuredPoison,",active_reference
local:src/battle_message.c:sText_PkmnsItemHealedBurn,sText_PkmnsItemHealedBurn,BATTLE_SYSTEM,src/battle_message.c,800,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMHEALEDBURN - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemHealedBurn,",active_reference
local:src/battle_message.c:sText_PkmnsItemDefrostedIt,sText_PkmnsItemDefrostedIt,BATTLE_SYSTEM,src/battle_message.c,801,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMDEFROSTEDIT - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemDefrostedIt,",active_reference
local:src/battle_message.c:sText_PkmnsItemWokeIt,sText_PkmnsItemWokeIt,BATTLE_SYSTEM,src/battle_message.c,802,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMWOKEIT - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemWokeIt,",active_reference
local:src/battle_message.c:sText_PkmnsItemSnappedOut,sText_PkmnsItemSnappedOut,BATTLE_SYSTEM,src/battle_message.c,803,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMSNAPPEDOUT - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemSnappedOut,",active_reference
local:src/battle_message.c:sText_PkmnsItemCuredProblem,sText_PkmnsItemCuredProblem,BATTLE_SYSTEM,src/battle_message.c,804,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMCUREDPROBLEM - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemCuredProblem,",active_reference
local:src/battle_message.c:sText_PkmnsItemRestoredHealth,sText_PkmnsItemRestoredHealth,BATTLE_SYSTEM,src/battle_message.c,805,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMRESTOREDHEALTH - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemRestoredHealth,",active_reference
local:src/battle_message.c:sText_PkmnsItemRestoredPP,sText_PkmnsItemRestoredPP,BATTLE_SYSTEM,src/battle_message.c,806,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMRESTOREDPP - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemRestoredPP,",active_reference
local:src/battle_message.c:sText_PkmnsItemRestoredStatus,sText_PkmnsItemRestoredStatus,BATTLE_SYSTEM,src/battle_message.c,807,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMRESTOREDSTATUS - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemRestoredStatus,",active_reference
local:src/battle_message.c:sText_PkmnsItemRestoredHPALittle,sText_PkmnsItemRestoredHPALittle,BATTLE_SYSTEM,src/battle_message.c,808,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMRESTOREDHPALITTLE - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemRestoredHPALittle,",active_reference
local:src/battle_message.c:sText_ItemAllowsOnlyYMove,sText_ItemAllowsOnlyYMove,BATTLE_SYSTEM,src/battle_message.c,809,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITEMALLOWSONLYYMOVE - BATTLESTRINGS_TABLE_START] = sText_ItemAllowsOnlyYMove,",active_reference
local:src/battle_message.c:sText_PkmnHungOnWithX,sText_PkmnHungOnWithX,BATTLE_SYSTEM,src/battle_message.c,810,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHUNGONWITHX - BATTLESTRINGS_TABLE_START] = sText_PkmnHungOnWithX,",active_reference
global:gText_EmptyString3,gText_EmptyString3,BATTLE_SYSTEM,src/battle_message.c,811,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_EMPTYSTRING3 - BATTLESTRINGS_TABLE_START] = gText_EmptyString3,",active_reference
local:src/battle_message.c:sText_PkmnsXPreventsBurns,sText_PkmnsXPreventsBurns,BATTLE_SYSTEM,src/battle_message.c,812,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXPREVENTSBURNS - BATTLESTRINGS_TABLE_START] = sText_PkmnsXPreventsBurns,",active_reference
local:src/battle_message.c:sText_PkmnsXBlocksY,sText_PkmnsXBlocksY,BATTLE_SYSTEM,src/battle_message.c,813,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXBLOCKSY - BATTLESTRINGS_TABLE_START] = sText_PkmnsXBlocksY,",active_reference
local:src/battle_message.c:sText_PkmnsXRestoredHPALittle2,sText_PkmnsXRestoredHPALittle2,BATTLE_SYSTEM,src/battle_message.c,814,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXRESTOREDHPALITTLE2 - BATTLESTRINGS_TABLE_START] = sText_PkmnsXRestoredHPALittle2,",active_reference
local:src/battle_message.c:sText_PkmnsXWhippedUpSandstorm,sText_PkmnsXWhippedUpSandstorm,BATTLE_SYSTEM,src/battle_message.c,815,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXWHIPPEDUPSANDSTORM - BATTLESTRINGS_TABLE_START] = sText_PkmnsXWhippedUpSandstorm,",active_reference
local:src/battle_message.c:sText_PkmnsXPreventsYLoss,sText_PkmnsXPreventsYLoss,BATTLE_SYSTEM,src/battle_message.c,816,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXPREVENTSYLOSS - BATTLESTRINGS_TABLE_START] = sText_PkmnsXPreventsYLoss,",active_reference
local:src/battle_message.c:sText_PkmnsXInfatuatedY,sText_PkmnsXInfatuatedY,BATTLE_SYSTEM,src/battle_message.c,817,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXINFATUATEDY - BATTLESTRINGS_TABLE_START] = sText_PkmnsXInfatuatedY,",active_reference
local:src/battle_message.c:sText_PkmnsXMadeYIneffective,sText_PkmnsXMadeYIneffective,BATTLE_SYSTEM,src/battle_message.c,818,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXMADEYINEFFECTIVE - BATTLESTRINGS_TABLE_START] = sText_PkmnsXMadeYIneffective,",active_reference
local:src/battle_message.c:sText_PkmnsXCuredYProblem,sText_PkmnsXCuredYProblem,BATTLE_SYSTEM,src/battle_message.c,819,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXCUREDYPROBLEM - BATTLESTRINGS_TABLE_START] = sText_PkmnsXCuredYProblem,",active_reference
local:src/battle_message.c:sText_ItSuckedLiquidOoze,sText_ItSuckedLiquidOoze,BATTLE_SYSTEM,src/battle_message.c,820,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITSUCKEDLIQUIDOOZE - BATTLESTRINGS_TABLE_START] = sText_ItSuckedLiquidOoze,",active_reference
local:src/battle_message.c:sText_PkmnTransformed,sText_PkmnTransformed,BATTLE_SYSTEM,src/battle_message.c,821,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTRANSFORMED - BATTLESTRINGS_TABLE_START] = sText_PkmnTransformed,",active_reference
local:src/battle_message.c:sText_ElectricityWeakened,sText_ElectricityWeakened,BATTLE_SYSTEM,src/battle_message.c,822,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ELECTRICITYWEAKENED - BATTLESTRINGS_TABLE_START] = sText_ElectricityWeakened,",active_reference
local:src/battle_message.c:sText_FireWeakened,sText_FireWeakened,BATTLE_SYSTEM,src/battle_message.c,823,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_FIREWEAKENED - BATTLESTRINGS_TABLE_START] = sText_FireWeakened,",active_reference
local:src/battle_message.c:sText_PkmnHidUnderwater,sText_PkmnHidUnderwater,BATTLE_SYSTEM,src/battle_message.c,824,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHIDUNDERWATER - BATTLESTRINGS_TABLE_START] = sText_PkmnHidUnderwater,",active_reference
local:src/battle_message.c:sText_PkmnSprangUp,sText_PkmnSprangUp,BATTLE_SYSTEM,src/battle_message.c,825,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSPRANGUP - BATTLESTRINGS_TABLE_START] = sText_PkmnSprangUp,",active_reference
local:src/battle_message.c:sText_HMMovesCantBeForgotten,sText_HMMovesCantBeForgotten,BATTLE_SYSTEM,src/battle_message.c,826,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_HMMOVESCANTBEFORGOTTEN - BATTLESTRINGS_TABLE_START] = sText_HMMovesCantBeForgotten,",active_reference
local:src/battle_message.c:sText_XFoundOneY,sText_XFoundOneY,BATTLE_SYSTEM,src/battle_message.c,827,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_XFOUNDONEY - BATTLESTRINGS_TABLE_START] = sText_XFoundOneY,",active_reference
local:src/battle_message.c:sText_PlayerDefeatedLinkTrainerTrainer1,sText_PlayerDefeatedLinkTrainerTrainer1,BATTLE_SYSTEM,src/battle_message.c,828,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PLAYERDEFEATEDTRAINER1 - BATTLESTRINGS_TABLE_START] = sText_PlayerDefeatedLinkTrainerTrainer1,",active_reference
local:src/battle_message.c:sText_SoothingAroma,sText_SoothingAroma,BATTLE_SYSTEM,src/battle_message.c,829,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SOOTHINGAROMA - BATTLESTRINGS_TABLE_START] = sText_SoothingAroma,",active_reference
local:src/battle_message.c:sText_ItemsCantBeUsedNow,sText_ItemsCantBeUsedNow,BATTLE_SYSTEM,src/battle_message.c,830,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITEMSCANTBEUSEDNOW - BATTLESTRINGS_TABLE_START] = sText_ItemsCantBeUsedNow,",active_reference
local:src/battle_message.c:sText_ForXCommaYZ,sText_ForXCommaYZ,BATTLE_SYSTEM,src/battle_message.c,831,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_FORXCOMMAYZ - BATTLESTRINGS_TABLE_START] = sText_ForXCommaYZ,",active_reference
local:src/battle_message.c:sText_UsingItemTheStatOfPkmnRose,sText_UsingItemTheStatOfPkmnRose,BATTLE_SYSTEM,src/battle_message.c,832,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_USINGITEMSTATOFPKMNROSE - BATTLESTRINGS_TABLE_START] = sText_UsingItemTheStatOfPkmnRose,",active_reference
local:src/battle_message.c:sText_PkmnUsedXToGetPumped,sText_PkmnUsedXToGetPumped,BATTLE_SYSTEM,src/battle_message.c,833,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNUSEDXTOGETPUMPED - BATTLESTRINGS_TABLE_START] = sText_PkmnUsedXToGetPumped,",active_reference
local:src/battle_message.c:sText_PkmnsXMadeYUseless,sText_PkmnsXMadeYUseless,BATTLE_SYSTEM,src/battle_message.c,834,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXMADEYUSELESS - BATTLESTRINGS_TABLE_START] = sText_PkmnsXMadeYUseless,",active_reference
local:src/battle_message.c:sText_PkmnTrappedBySandTomb,sText_PkmnTrappedBySandTomb,BATTLE_SYSTEM,src/battle_message.c,835,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTRAPPEDBYSANDTOMB - BATTLESTRINGS_TABLE_START] = sText_PkmnTrappedBySandTomb,",active_reference
local:src/battle_message.c:sText_EmptyString4,sText_EmptyString4,BATTLE_SYSTEM,src/battle_message.c,836,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_EMPTYSTRING4 - BATTLESTRINGS_TABLE_START] = sText_EmptyString4,",active_reference
local:src/battle_message.c:sText_ABoosted,sText_ABoosted,BATTLE_SYSTEM,src/battle_message.c,837,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ABOOSTED - BATTLESTRINGS_TABLE_START] = sText_ABoosted,",active_reference
local:src/battle_message.c:sText_PkmnsXIntensifiedSun,sText_PkmnsXIntensifiedSun,BATTLE_SYSTEM,src/battle_message.c,838,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXINTENSIFIEDSUN - BATTLESTRINGS_TABLE_START] = sText_PkmnsXIntensifiedSun,",active_reference
local:src/battle_message.c:sText_PkmnMakesGroundMiss,sText_PkmnMakesGroundMiss,BATTLE_SYSTEM,src/battle_message.c,839,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMAKESGROUNDMISS - BATTLESTRINGS_TABLE_START] = sText_PkmnMakesGroundMiss,",active_reference
local:src/battle_message.c:sText_YouThrowABallNowRight,sText_YouThrowABallNowRight,BATTLE_SYSTEM,src/battle_message.c,840,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_YOUTHROWABALLNOWRIGHT - BATTLESTRINGS_TABLE_START] = sText_YouThrowABallNowRight,",active_reference
local:src/battle_message.c:sText_PkmnsXTookAttack,sText_PkmnsXTookAttack,BATTLE_SYSTEM,src/battle_message.c,841,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSXTOOKATTACK - BATTLESTRINGS_TABLE_START] = sText_PkmnsXTookAttack,",active_reference
local:src/battle_message.c:sText_PkmnChoseXAsDestiny,sText_PkmnChoseXAsDestiny,BATTLE_SYSTEM,src/battle_message.c,842,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCHOSEXASDESTINY - BATTLESTRINGS_TABLE_START] = sText_PkmnChoseXAsDestiny,",active_reference
local:src/battle_message.c:sText_PkmnLostFocus,sText_PkmnLostFocus,BATTLE_SYSTEM,src/battle_message.c,843,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNLOSTFOCUS - BATTLESTRINGS_TABLE_START] = sText_PkmnLostFocus,",active_reference
local:src/battle_message.c:sText_UseNextPkmn,sText_UseNextPkmn,BATTLE_SYSTEM,src/battle_message.c,844,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_USENEXTPKMN - BATTLESTRINGS_TABLE_START] = sText_UseNextPkmn,",active_reference
local:src/battle_message.c:sText_PkmnFledUsingIts,sText_PkmnFledUsingIts,BATTLE_SYSTEM,src/battle_message.c,845,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFLEDUSINGITS - BATTLESTRINGS_TABLE_START] = sText_PkmnFledUsingIts,",active_reference
local:src/battle_message.c:sText_PkmnFledUsing,sText_PkmnFledUsing,BATTLE_SYSTEM,src/battle_message.c,846,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNFLEDUSING - BATTLESTRINGS_TABLE_START] = sText_PkmnFledUsing,",active_reference
local:src/battle_message.c:sText_PkmnWasDraggedOut,sText_PkmnWasDraggedOut,BATTLE_SYSTEM,src/battle_message.c,847,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWASDRAGGEDOUT - BATTLESTRINGS_TABLE_START] = sText_PkmnWasDraggedOut,",active_reference
local:src/battle_message.c:sText_PreventedFromWorking,sText_PreventedFromWorking,BATTLE_SYSTEM,src/battle_message.c,848,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PREVENTEDFROMWORKING - BATTLESTRINGS_TABLE_START] = sText_PreventedFromWorking,",active_reference
local:src/battle_message.c:sText_PkmnsItemNormalizedStatus,sText_PkmnsItemNormalizedStatus,BATTLE_SYSTEM,src/battle_message.c,849,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSITEMNORMALIZEDSTATUS - BATTLESTRINGS_TABLE_START] = sText_PkmnsItemNormalizedStatus,",active_reference
local:src/battle_message.c:sText_Trainer1UsedItem,sText_Trainer1UsedItem,BATTLE_SYSTEM,src/battle_message.c,850,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_TRAINER1USEDITEM - BATTLESTRINGS_TABLE_START] = sText_Trainer1UsedItem,",active_reference
