id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,stable_target_key,battle_hold_group,canonical_decision,decision_reason,evidence_source,source_line_current,exact_raw,english_raw,thai,translation_status
dlg_873c8eef379620da,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,27,gEasyChatWord_Offensive,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Offensive,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,27,OFFENSIVE,OFFENSIVE,บุก,TRANSLATED
dlg_ad0040e87e599e0f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,28,gEasyChatWord_Sense,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Sense,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,28,SENSE,SENSE,เซนส์,TRANSLATED
dlg_c6dfc1db12928782,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,29,gEasyChatWord_Versus,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Versus,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,29,VERSUS,VERSUS,ปะทะ,TRANSLATED
dlg_a63761373c5489ed,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,30,gEasyChatWord_Fights,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Fights,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,30,FIGHTS,FIGHTS,สู้,TRANSLATED
dlg_7979e54d66bab853,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,31,gEasyChatWord_Power,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Power,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,31,POWER,POWER,พลัง,TRANSLATED
dlg_ac9d1c181c4a1e7a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,32,gEasyChatWord_Challenge,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Challenge,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,32,CHALLENGE,CHALLENGE,ท้าทาย,TRANSLATED
dlg_84cfadeb6aba6945,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,33,gEasyChatWord_Strong,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Strong,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,33,STRONG,STRONG,แกร่ง,TRANSLATED
dlg_40f0b7542bc1c081,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,34,gEasyChatWord_TooStrong,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_TooStrong,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,34,TOO STRONG,TOO STRONG,แกร่งเกิน,TRANSLATED
dlg_112ba2b2d2fbd3a8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,35,gEasyChatWord_GoEasy,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_GoEasy,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,35,GO EASY,GO EASY,ออมมือ,TRANSLATED
dlg_2f35eeb98305466a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,36,gEasyChatWord_Foe,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Foe,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,36,FOE,FOE,คู่ต่อสู้,TRANSLATED
dlg_004dcfbf9dea9d3c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,37,gEasyChatWord_Genius,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Genius,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,37,GENIUS,GENIUS,อัจฉริยะ,TRANSLATED
dlg_4fcaa4a386bd8421,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,38,gEasyChatWord_Legend,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Legend,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,38,LEGEND,LEGEND,ตำนาน,TRANSLATED
dlg_98dfcc7e26272284,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,39,gEasyChatWord_Escape,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Escape,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,39,ESCAPE,ESCAPE,หนี,TRANSLATED
dlg_51a5025900968052,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,40,gEasyChatWord_Aim,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Aim,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,40,AIM,AIM,เล็ง,TRANSLATED
dlg_7f174047f0a8058a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,41,gEasyChatWord_Battle,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Battle,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,41,BATTLE,BATTLE,แบทเทิล,TRANSLATED
dlg_81f5cf9ed90d3dfb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,42,gEasyChatWord_Fight,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Fight,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,42,FIGHT,FIGHT,ต่อสู้,TRANSLATED
dlg_166d2126b322c6af,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,43,gEasyChatWord_Resuscitate,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Resuscitate,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,43,RESUSCITATE,RESUSCITATE,ฟื้นคืน,TRANSLATED
dlg_57721efa311f9d93,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,44,gEasyChatWord_Points,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Points,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,44,POINTS,POINTS,คะแนน,TRANSLATED
dlg_c83f3304a4489940,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,45,gEasyChatWord_Serious,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Serious,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,45,SERIOUS,SERIOUS,เอาจริง,TRANSLATED
dlg_4e833f8660516b59,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,46,gEasyChatWord_GiveUp,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_GiveUp,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,46,GIVE UP,GIVE UP,ยอมแพ้,TRANSLATED
dlg_3751ea3ffa428552,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,47,gEasyChatWord_Loss,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Loss,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,47,LOSS,LOSS,พ่ายแพ้,TRANSLATED
dlg_d96e18ccf3fea8ca,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,48,gEasyChatWord_IfILose,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_IfILose,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,48,IF I LOSE,IF I LOSE,ถ้าฉันแพ้,TRANSLATED
dlg_455b84d7192ba755,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,49,gEasyChatWord_Lost,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Lost,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,49,LOST,LOST,แพ้แล้ว,TRANSLATED
dlg_34aa0257c9126058,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,50,gEasyChatWord_Lose,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Lose,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,50,LOSE,LOSE,แพ้,TRANSLATED
dlg_dcd37c97a5f8c8f6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,51,gEasyChatWord_Guard,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Guard,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,51,GUARD,GUARD,ป้องกัน,TRANSLATED
dlg_7acd47c93fce30b2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,52,gEasyChatWord_Partner,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Partner,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,52,PARTNER,PARTNER,คู่หู,TRANSLATED
dlg_3ff5fd1e0d2049f3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,53,gEasyChatWord_Reject,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Reject,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,53,REJECT,REJECT,ปฏิเสธ,TRANSLATED
dlg_938f13fd8a8ecf09,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,54,gEasyChatWord_Accept,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Accept,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,54,ACCEPT,ACCEPT,ยอมรับ,TRANSLATED
dlg_c868ad357706606c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,55,gEasyChatWord_Invincible,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Invincible,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,55,INVINCIBLE,INVINCIBLE,ไร้พ่าย,TRANSLATED
dlg_93900176ec358421,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,56,gEasyChatWord_Received,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Received,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,56,RECEIVED,RECEIVED,ได้รับ,TRANSLATED
dlg_91e66ec9c40c4fea,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,57,gEasyChatWord_Easy,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Easy,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,57,EASY,EASY,ง่าย,TRANSLATED
dlg_cde5cfa3693f07fe,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,58,gEasyChatWord_Weak,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Weak,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,58,WEAK,WEAK,อ่อนแอ,TRANSLATED
dlg_1ea5b188cefea139,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,59,gEasyChatWord_TooWeak,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_TooWeak,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,59,TOO WEAK,TOO WEAK,อ่อนเกินไป,TRANSLATED
dlg_7257c0c55df685e9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,60,gEasyChatWord_Pushover,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Pushover,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,60,PUSHOVER,PUSHOVER,หมู,TRANSLATED
dlg_173c9c1ce5bef91a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,61,gEasyChatWord_Leader,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Leader,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,61,LEADER,LEADER,ผู้นำ,TRANSLATED
dlg_f429b8103e8d6bff,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,62,gEasyChatWord_Rule,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Rule,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,62,RULE,RULE,กฎ,TRANSLATED
dlg_e8a7c4baa5c88abf,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_battle.h,63,gEasyChatWord_Move,DEFER_TO_DEDICATED_GROUP,Group 9 Easy Chat,,,src/data/easy_chat/easy_chat_group_battle.h::gEasyChatWord_Move,B,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/easy_chat/easy_chat_group_battle.h,63,MOVE,MOVE,ท่า,TRANSLATED
dlg_4ef6ccff1170fdb1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/text/abilities.h,5,sBattleArmorDescription,DEFER_TO_DEDICATED_GROUP,Group 13 Abilities/Natures/Ribbons,,,src/data/text/abilities.h::sBattleArmorDescription,H,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/text/abilities.h,5,Blocks critical hits.,Blocks critical hits.,ป้องกันการโจมตีคริติคอล.,TRANSLATED
dlg_a388a812d08db12a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/text/gift_ribbon_descriptions.h,13,gGiftRibbonDescriptionPart1_PokemonBattleCup,DEFER_TO_DEDICATED_GROUP,Group 13 Abilities/Natures/Ribbons,,,src/data/text/gift_ribbon_descriptions.h::gGiftRibbonDescriptionPart1_PokemonBattleCup,H,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/text/gift_ribbon_descriptions.h,13,POKéMON BATTLE CUP,POKéMON BATTLE CUP,โปเกมอนแบทเทิลคัพ,TRANSLATED
dlg_79b8fd65234fe0ac,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,224,sText_BattleChallenge,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_BattleChallenge,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,224,The other TRAINER challenges you\nto battle.\pWill you accept the battle\nchallenge?,The other TRAINER challenges you\nto battle.\pWill you accept the battle\nchallenge?,เทรนเนอร์อีกฝ่ายขอท้า\nคุณต่อสู้.\pจะรับคำท้า\nหรือไม่?,TRANSLATED
dlg_f22763b640c61d26,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,257,sText_WaitForBattleMale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_WaitForBattleMale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,257,"A battle, huh?\nAll right, just give me some time.","A battle, huh?\nAll right, just give me some time.",จะสู้กันเหรอ?\nได้เลย ขอเวลาฉันหน่อย.,TRANSLATED
dlg_15b8db73e5c309aa,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,260,sText_WaitForBattleFemale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_WaitForBattleFemale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,260,"A battle? Of course, but I need\ntime to get ready.","A battle? Of course, but I need\ntime to get ready.",จะสู้กันเหรอ? ได้สิ แต่ขอ\nเวลาเตรียมตัวหน่อยนะ.,TRANSLATED
dlg_2dda84cbcded6d0b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,279,sText_DoneWaitingBattleMale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_DoneWaitingBattleMale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,279,Thanks for waiting!\nLet's get our battle started!{PAUSE 60},Thanks for waiting!\nLet's get our battle started!{PAUSE 60},ขอบคุณที่รอ!\nมาเริ่มสู้กันเลย!{PAUSE 60},TRANSLATED
dlg_e1e1699ffebe6aef,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,281,sText_DoneWaitingBattleFemale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_DoneWaitingBattleFemale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,281,Sorry I made you wait!\nLet's get started!{PAUSE 60},Sorry I made you wait!\nLet's get started!{PAUSE 60},ขอโทษที่ให้รอ!\nมาเริ่มกันเลย!{PAUSE 60},TRANSLATED
dlg_39ff0d6dc0806c42,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,284,sText_BattleWillBeStarted,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_BattleWillBeStarted,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,284,The battle will be started.{PAUSE 60},The battle will be started.{PAUSE 60},การต่อสู้กำลังจะเริ่ม.{PAUSE 60},TRANSLATED
dlg_a2ba431e70346374,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,311,sText_BattleDeclinedMale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_BattleDeclinedMale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,311,Sorry! My POKéMON don't seem to\nbe feeling too well right now.\lLet me battle you another time.\p,Sorry! My POKéMON don't seem to\nbe feeling too well right now.\lLet me battle you another time.\p,โทษที! ตอนนี้โปเกมอนของฉัน\nดูไม่ค่อยพร้อมเท่าไร.\lไว้คราวหน้าค่อยมาสู้กันนะ.\p,TRANSLATED
dlg_157ab1d87dd2934c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/union_room.h,312,sText_BattleDeclinedFemale,DEFER_TO_DEDICATED_GROUP,Group 11 Link/Wireless/Trade,,,src/data/union_room.h::sText_BattleDeclinedFemale,D,NEEDS_TRANSLATION,Current player-facing source remains non-Thai; user-approved Battle HOLD scope,src/data/union_room.h,312,"I'm terribly sorry, but my POKéMON\naren't feeling well…\pLet's battle another time.\p","I'm terribly sorry, but my POKéMON\naren't feeling well…\pLet's battle another time.\p",ขอโทษจริง ๆ แต่โปเกมอนของฉัน\nดูไม่ค่อยสบาย…\pไว้คราวหน้าค่อยมาสู้กันนะ.\p,TRANSLATED
