id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,stable_target_key,battle_hold_group,canonical_decision,decision_reason,evidence_source
dlg_747e88b7d63eff83,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1339,inline_1339,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1339,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_20d276a463faaa0f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1340,inline_1340,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1340,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_734bfcd40c696944,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1341,inline_1341,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1341,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_f5c77705e3d74a9b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1342,inline_1342,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1342,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_bd024f46a14c6c61,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1343,inline_1343,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1343,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8ac02ec03b7d0e04,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1344,inline_1344,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1344,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_611c4570718abb1a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1345,inline_1345,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1345,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_a74ff234cf1b59fc,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1346,inline_1346,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1346,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_f390c2234418ad02,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1347,inline_1347,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::inline_1347,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_567fd009b02b2529,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1350,gText_BattleTourney,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_BattleTourney,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c0d6e77ab3cd8d04,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1351,sText_Round1,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_Round1,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_68a7cb12e0e28da7,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1352,sText_Round2,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_Round2,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_4e8328fb4081e25a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1353,sText_Semifinal,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_Semifinal,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_5ad76a77eed05016,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1354,sText_Final,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_Final,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_bcc8a5dc3bd73e68,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1364,gText_TheGreatNewHope,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_TheGreatNewHope,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_7ccdcb753eca0a0a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1365,gText_WillChampionshipDreamComeTrue,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_WillChampionshipDreamComeTrue,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_2e76c69e8583a210,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1366,gText_AFormerChampion,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_AFormerChampion,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_9a2dc6bb4388eb7e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1367,gText_ThePreviousChampion,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_ThePreviousChampion,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_a55ce5c8c44d43be,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1368,gText_TheUnbeatenChampion,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_TheUnbeatenChampion,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_27e123b3b098d3fc,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1369,gText_PlayerMon1Name,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_PlayerMon1Name,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_b2a9fed5970fcb69,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1370,gText_Vs,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_Vs,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c00b20703c44740c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1371,gText_OpponentMon1Name,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_OpponentMon1Name,A,PRESERVE_EXISTING,Authoritative preserve evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_b77d2a86b6aee6f3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1372,gText_Mind,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_Mind,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_6a59c64521e79d2e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1373,gText_Skill,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_Skill,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_70bfb0bac1d64b33,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1374,gText_Body,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_Body,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_ade568d528bb502a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1375,gText_Judgment,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_Judgment,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_33d2a8d4b8588c50,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1396,sText_RefIfNothingIsDecided,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefIfNothingIsDecided,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_af89f9de26a68eb9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1397,sText_RefThatsIt,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefThatsIt,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_93383eb21ea1dcc5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1398,sText_RefJudgeMind,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefJudgeMind,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_46d6a034d3e208a6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1399,sText_RefJudgeSkill,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefJudgeSkill,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_9a7a1710dd1690da,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1400,sText_RefJudgeBody,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefJudgeBody,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_cbd3b651ba03fbde,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1401,sText_RefPlayerWon,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefPlayerWon,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_369a20446bbd7afe,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1402,sText_RefOpponentWon,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefOpponentWon,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_90fa0c019661ee95,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1403,sText_RefDraw,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefDraw,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_ddbeda202345bd61,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1407,sText_RefCommenceBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::sText_RefCommenceBattle,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_0cb2abcf8e775982,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1429,gText_RecordBattleToPass,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_RecordBattleToPass,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_cd2129ad4b61138c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/battle_message.c,1430,gText_BattleRecordedOnPass,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/battle_message.c::gText_BattleRecordedOnPass,A,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_7045337a6a905158,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_events.h,13,gEasyChatWord_BattleTower,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/data/easy_chat/easy_chat_group_events.h::gEasyChatWord_BattleTower,I,HOLD_FOR_CONTEXT,User-approved Group I HOLD,
dlg_22087aaf3d011760,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_events.h,15,gEasyChatWord_BattleRoom,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/data/easy_chat/easy_chat_group_events.h::gEasyChatWord_BattleRoom,I,HOLD_FOR_CONTEXT,User-approved Group I HOLD,
dlg_a0a65eff5a24dc55,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/data/easy_chat/easy_chat_group_status.h,24,gEasyChatWord_BattleArmor,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/data/easy_chat/easy_chat_group_status.h::gEasyChatWord_BattleArmor,I,HOLD_FOR_CONTEXT,User-approved Group I HOLD,
dlg_f01811aa33f73480,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,651,gText_SingleBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_SingleBattle,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_54996bcee5491776,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,652,gText_DoubleBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_DoubleBattle,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_e2679b507f4d7f40,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,653,gText_MultiBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_MultiBattle,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_aae1db8034a17739,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,733,gText_BattleBag,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_BattleBag,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_3b257e9a2fd46bd3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,760,gText_IllBattleNow,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_IllBattleNow,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8991e7a992d5772b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,809,gText_BattleBag2,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_BattleBag2,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_d2e5881f38c979ce,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,813,gText_BattlePokemon,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_BattlePokemon,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_35910af2eb262692,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1021,gText_YourFeelingAtTheBattlesStart,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_YourFeelingAtTheBattlesStart,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_d1336abac533bc04,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1066,gText_AtTheBattlesStart,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_AtTheBattlesStart,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_7030b9f9b3a7703f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1067,gText_UponWinningABattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_UponWinningABattle,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_7a7a4bdf06481a98,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1068,gText_UponLosingABattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_UponLosingABattle,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_6069167b33422723,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1214,gText_LinkBattles,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_LinkBattles,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_1c19a95c5fcd920c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1215,gText_LinkCableBattles,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_LinkCableBattles,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_0669ac88632258be,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1218,gText_UnionTradesAndBattles,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,src/strings.c::gText_UnionTradesAndBattles,E,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
