id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_50cdd92ec4d3dc51,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,264,SeafloorCavern_Room9_Text_ArchieWhatRainingTooHard,"ARCHIE: Yes, what is it?\pHm…\nIt's raining heavily?\pGood… That should have happened.\nThat is why we awakened KYOGRE,\lto realize TEAM AQUA's vision of\lexpanding the sea.\pWhat?!\pIt's raining far harder than we\nenvisioned? You're in danger?\pThat can't be…\nThat's just not possible…\pHold your position and monitor\nthe situation!$","ARCHIE: Yes, what is it?
[PAGE]
Hm…
It's raining heavily?
[PAGE]
Good… That should have happened.
That is why we awakened KYOGRE,
to realize TEAM AQUA's vision of
expanding the sea.
[PAGE]
What?!
[PAGE]
It's raining far harder than we
envisioned? You're in danger?
[PAGE]
That can't be…
That's just not possible…
[PAGE]
Hold your position and monitor
the situation!",,untranslated,\p | \n | \p | \n | \l | \l | \p | \p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_57e3edbafd739069,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,280,SeafloorCavern_Room9_Text_ArchieWhyDidKyogreDisappear,ARCHIE: There's something wrong…\pThe RED ORB is supposed to awaken\nand control KYOGRE…\pBut… Why?\nWhy did KYOGRE disappear?\pWhy?!$,"ARCHIE: There's something wrong…
[PAGE]
The RED ORB is supposed to awaken
and control KYOGRE…
[PAGE]
But… Why?
Why did KYOGRE disappear?
[PAGE]
Why?!",,untranslated,\p | \n | \p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_b1b9bedf4bbb9835,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Maxie,data/maps/SeafloorCavern_Room9/scripts.inc,288,SeafloorCavern_Room9_Text_MaxieWhatHaveYouWrought,"MAXIE: What have you wrought?\pARCHIE… You've finally awoken KYOGRE,\nhaven't you?\pWhat will happen to the world if this\ndownpour continues for all eternity?\pThe world's landmass will drown in\nthe deepening sea…$","MAXIE: What have you wrought?
[PAGE]
ARCHIE… You've finally awoken KYOGRE,
haven't you?
[PAGE]
What will happen to the world if this
downpour continues for all eternity?
[PAGE]
The world's landmass will drown in
the deepening sea…",,untranslated,\p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_b9b9dc0d0d6b7eb0,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,297,SeafloorCavern_Room9_Text_ArchieDontGetAllHighAndMighty,"ARCHIE: W-what?!\nDon't get all high and mighty with me!\pWasn't it you, TEAM MAGMA, that\ninfuriated GROUDON?\pSo long as I have this RED ORB,\nI should be able to control KYOGRE…\pI should be able to control it…$","ARCHIE: W-what?!
Don't get all high and mighty with me!
[PAGE]
Wasn't it you, TEAM MAGMA, that
infuriated GROUDON?
[PAGE]
So long as I have this RED ORB,
I should be able to control KYOGRE…
[PAGE]
I should be able to control it…",,untranslated,\n | \p | \n | \p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_881182be07580274,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Maxie,data/maps/SeafloorCavern_Room9/scripts.inc,306,SeafloorCavern_Room9_Text_MaxieWeDontHaveTimeToArgue,MAXIE: We don't have the time to\nargue about it here!\pGet outside and see for yourself!\pSee if what you've wrought is the\nworld that we desired!$,"MAXIE: We don't have the time to
argue about it here!
[PAGE]
Get outside and see for yourself!
[PAGE]
See if what you've wrought is the
world that we desired!",,untranslated,\n | \p | \p | \n,,,Map path or label explicitly identifies progression.
dlg_648adc974a14e68d,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Maxie,data/maps/SeafloorCavern_Room9/scripts.inc,313,SeafloorCavern_Room9_Text_MaxieComeOnPlayer,"MAXIE: {PLAYER}, come on, you have\nto get out of here, too!$","MAXIE: {PLAYER}, come on, you have
to get out of here, too!",,untranslated,{PLAYER} | \n,{PLAYER},,Map path or label explicitly identifies progression.
dlg_bcbb1836835fa5a3,main_story,required_event,,SkyPillar_Outside,SkyPillar Outside,,data/maps/SkyPillar_Outside/scripts.inc,138,SkyPillar_Outside_Text_DoorIsClosed,The door is closed.$,The door is closed.,,untranslated,,,dup_00807,Map path or label explicitly identifies progression.
dlg_62cd9667f8720313,main_story,required_event,,SkyPillar_Outside,SkyPillar Outside,,data/maps/SkyPillar_Outside/scripts.inc,141,SkyPillar_Outside_Text_OpenedDoorToSkyPillar,"WALLACE: Oh, my, I'm terribly sorry!\pIn my haste, I didn't notice that\nI'd left you behind!\pI've opened the locked door of\nthe SKY PILLAR.\p{PLAYER}{KUN}, let's be on our way!$","WALLACE: Oh, my, I'm terribly sorry!
[PAGE]
In my haste, I didn't notice that
I'd left you behind!
[PAGE]
I've opened the locked door of
the SKY PILLAR.
[PAGE]
{PLAYER}{KUN}, let's be on our way!",,untranslated,\p | \n | \p | \n | \p | {PLAYER} | {KUN},{PLAYER},,Map path or label explicitly identifies progression.
dlg_5ed157f43a6632fb,main_story,required_event,,SkyPillar_Outside,SkyPillar Outside,,data/maps/SkyPillar_Outside/scripts.inc,149,SkyPillar_Outside_Text_EarthquakeNotMomentToWaste,WALLACE: It's an earthquake!\pThere's not a moment to waste!\nWe've got to hurry!$,"WALLACE: It's an earthquake!
[PAGE]
There's not a moment to waste!
We've got to hurry!",,untranslated,\p | \n,,,Map path or label explicitly identifies progression.
dlg_847ea0c983f7e391,main_story,required_event,,SkyPillar_Outside,SkyPillar Outside,,data/maps/SkyPillar_Outside/scripts.inc,154,SkyPillar_Outside_Text_SituationGettingWorse,WALLACE: Hmm…\nThe situation is getting worse…$,"WALLACE: Hmm…
The situation is getting worse…",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_7ff2392c13cba811,main_story,required_event,,SkyPillar_Outside,SkyPillar Outside,,data/maps/SkyPillar_Outside/scripts.inc,158,SkyPillar_Outside_Text_GotToGoBackForSootopolis,WALLACE: This isn't good…\pThe weather distortion is spreading\neven here…\p{PLAYER}{KUN}.\pRAYQUAZA should be farther up\nfrom here.\pI'm worried about SOOTOPOLIS.\nI've got to go back.\pEverything is in your hands now.\nDon't fail us!$,"WALLACE: This isn't good…
[PAGE]
The weather distortion is spreading
even here…
[PAGE]
{PLAYER}{KUN}.
[PAGE]
RAYQUAZA should be farther up
from here.
[PAGE]
I'm worried about SOOTOPOLIS.
I've got to go back.
[PAGE]
Everything is in your hands now.
Don't fail us!",,untranslated,\p | \n | \p | {PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n,{PLAYER},,Map path or label explicitly identifies progression.
dlg_6b211e62d63b8b92,main_story,required_event,,SkyPillar_Top,SkyPillar Top,,data/maps/SkyPillar_Top/scripts.inc,179,SkyPillar_Top_Text_RayquazaFlewOff,The awakened RAYQUAZA flew off…$,The awakened RAYQUAZA flew off…,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_8e8d5256fa54aac6,main_story,required_event,,SlateportCity,SlateportCity,,data/maps/SlateportCity/scripts.inc,1310,SlateportCity_Text_YouDroveTeamAquaAway,"SCOTT: Huh?\nI'm sure I met you somewhere before.\pHave I introduced myself to you?\nIf not, my name's SCOTT.\pI just saw TEAM AQUA run away from\nhere like they were stung.\pLet me guess--you drove them away?$","SCOTT: Huh?
I'm sure I met you somewhere before.
[PAGE]
Have I introduced myself to you?
If not, my name's SCOTT.
[PAGE]
I just saw TEAM AQUA run away from
here like they were stung.
[PAGE]
Let me guess--you drove them away?",,untranslated,\n | \p | \n | \p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_08ea04f3bc2092a7,main_story,required_event,,SlateportCity_Harbor,SlateportCity Harbor,,data/maps/SlateportCity_Harbor/scripts.inc,467,SlateportCity_Harbor_Text_TeamAquaLeftNeedDive,"CAPT. STERN: Oh, {PLAYER}{KUN}…\pOkay… So TEAM AQUA left before you\ncould stop them…\pOh, no, don't blame yourself.\nYou're not responsible for this.\pTrying to catch a submarine…\nIt's impossible for most people.\pYou would need a POKéMON that knows\nhow to DIVE…\pPerhaps if you went out to\nMOSSDEEP CITY…\pA lot of divers live out there, so\nsomeone might teach you…$","CAPT. STERN: Oh, {PLAYER}{KUN}…
[PAGE]
Okay… So TEAM AQUA left before you
could stop them…
[PAGE]
Oh, no, don't blame yourself.
You're not responsible for this.
[PAGE]
Trying to catch a submarine…
It's impossible for most people.
[PAGE]
You would need a POKéMON that knows
how to DIVE…
[PAGE]
Perhaps if you went out to
MOSSDEEP CITY…
[PAGE]
A lot of divers live out there, so
someone might teach you…",,untranslated,{PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n,{PLAYER},,Map path or label explicitly identifies progression.
dlg_9758a7ae075cd9a8,main_story,required_event,,SlateportCity_OceanicMuseum_2F,SlateportCity OceanicMuseum 2F,,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,285,SlateportCity_OceanicMuseum_2F_Text_WereTeamAqua,We're TEAM AQUA!\pOur BOSS wants those parts!\nShut your yap and fork them over!$,"We're TEAM AQUA!
[PAGE]
Our BOSS wants those parts!
Shut your yap and fork them over!",,untranslated,\p | \n,,,Map path or label explicitly identifies progression.
dlg_c15588e7d6910800,main_story,required_event,,SootopolisCity,SootopolisCity,,data/maps/SootopolisCity/scripts.inc,1504,SootopolisCity_Text_CaveOfOriginPleaseLeave,"Who might you be?\pThis is the CAVE OF ORIGIN.\pThe spirits of POKéMON, becalmed at\nMT. PYRE, are said to be revived here.\pPlease leave.$","Who might you be?
[PAGE]
This is the CAVE OF ORIGIN.
[PAGE]
The spirits of POKéMON, becalmed at
MT. PYRE, are said to be revived here.
[PAGE]
Please leave.",,untranslated,\p | \p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_e22de59284a8dd5b,main_story,required_event,,SootopolisCity,SootopolisCity,,data/maps/SootopolisCity/scripts.inc,1526,SootopolisCity_Text_CaveOfOriginSleepsToo,"This is the CAVE OF ORIGIN…\pWith the passing of the crisis,\nthe cave, too, shall sleep…$","This is the CAVE OF ORIGIN…
[PAGE]
With the passing of the crisis,
the cave, too, shall sleep…",,untranslated,\p | \n,,,Map path or label explicitly identifies progression.
dlg_b7e2f6325e376b0e,main_story,required_event,,SootopolisCity,SootopolisCity,,data/maps/SootopolisCity/scripts.inc,1645,SootopolisCity_Text_NeverBeenToSkyPillar,STEVEN: The SKY PILLAR…\pI've never been there.\nI wonder where it could be?$,"STEVEN: The SKY PILLAR…
[PAGE]
I've never been there.
I wonder where it could be?",,untranslated,\p | \n,,,Map path or label explicitly identifies progression.
dlg_4439fd1aa0f35e43,main_story,required_event,,SootopolisCity,SootopolisCity,,data/maps/SootopolisCity/scripts.inc,1661,SootopolisCity_Text_HaventYouScaledSkyPillar,WALLACE: Oh?\n{PLAYER}{KUN}?\pHaven't you scaled the SKY PILLAR\nyet?\pI'm sure that you can make it to\nthe top of the SKY PILLAR…$,"WALLACE: Oh?
{PLAYER}{KUN}?
[PAGE]
Haven't you scaled the SKY PILLAR
yet?
[PAGE]
I'm sure that you can make it to
the top of the SKY PILLAR…",,untranslated,\n | {PLAYER} | {KUN} | \p | \n | \p | \n,{PLAYER},,Map path or label explicitly identifies progression.
dlg_77c0e5dfb773e0ac,main_story,required_event,,Underwater_SeafloorCavern,Underwater SeafloorCavern,,data/maps/Underwater_SeafloorCavern/scripts.inc,42,Underwater_SeafloorCavern_Text_SubExplorer1,“SUBMARINE EXPLORER 1” is painted\non the hull.\pThis is the submarine TEAM AQUA\nstole in SLATEPORT!\pTEAM AQUA must have gone\nashore here.$,"“SUBMARINE EXPLORER 1” is painted
on the hull.
[PAGE]
This is the submarine TEAM AQUA
stole in SLATEPORT!
[PAGE]
TEAM AQUA must have gone
ashore here.",,untranslated,\n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_b838b5d4617b61fc,main_story,required_event,,VerdanturfTown_House,VerdanturfTown House,,data/maps/VerdanturfTown_House/scripts.inc,17,VerdanturfTown_House_Text_DefeatEliteFourInARow,"In the POKéMON LEAGUE, I think the\nrules say that you have to battle the\lELITE FOUR all in a row.\pIf you lose to any of them, you have\nto begin your challenge again from the\lfirst one.$","In the POKéMON LEAGUE, I think the
rules say that you have to battle the
ELITE FOUR all in a row.
[PAGE]
If you lose to any of them, you have
to begin your challenge again from the
first one.",,untranslated,\n | \l | \p | \n | \l,,,Map path or label explicitly identifies progression.
