dialogue_id,source_label,source_file,candidate_category,final_category,mandatory,reason,script_references,flags,vars,branch_type,confidence,notes
dlg_7b718f74ecd55148,Route119_WeatherInstitute_2F_Text_ShellyIntro,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_9732a91aae146075,Route119_WeatherInstitute_2F_Text_ShellyDefeat,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_13a3152f68944488,Route119_WeatherInstitute_2F_Text_ShellyPostBattle,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_6bc82f96214c6653,Route119_WeatherInstitute_2F_Text_TeamMagmaJustPassedBy,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,main_story,yes,Resolved source reference,Route119_WeatherInstitute_2F_EventScript_ShellyDefeated,,,mandatory,high,
dlg_72d579cc12f30a2d,Route119_WeatherInstitute_2F_Text_WeHaveToHurryToMtPyre,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,main_story,yes,Resolved source reference,Route119_WeatherInstitute_2F_EventScript_ShellyDefeated,,,mandatory,high,
dlg_15b8f87c5174f5d2,Route119_WeatherInstitute_2F_Text_ThanksPleaseTakePokemon,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,main_story,yes,Resolved source reference,Route119_WeatherInstitute_2F_EventScript_ReceiveCastform,,,mandatory,high,
dlg_90fb5c64d2d394de,Route119_WeatherInstitute_2F_Text_NoRoomForPokemon,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_3949d91512dde4d1,Route119_WeatherInstitute_2F_Text_PlayerReceivedCastform,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,main_story,yes,Resolved source reference,Route119_WeatherInstitute_2F_EventScript_ReceivedCastformFanfare,,,mandatory,high,
dlg_c2d3b191e1781d66,Route119_WeatherInstitute_2F_Text_PokemonChangesWithWeather,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_995c409b5d2bea2b,Route119_WeatherInstitute_2F_Text_ChangingWeatherRidiculous,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_ab715d2f2f9af871,Route119_WeatherInstitute_2F_Text_GroudonWeather,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_f9cf96f99b7eaccb,Route119_WeatherInstitute_2F_Text_KyogreWeather,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_a7bb72eca9108b95,Route119_WeatherInstitute_2F_Text_NoAbnormalWeather,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_edeb336fc52d099f,Route120_Text_StevenShowMeYourPower,data/maps/Route120/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route120_EventScript_StevenBattleKecleon,,,mandatory,high,
dlg_8a26b89ed2ec5faf,Route120_Text_StevenUsedDevonScope,data/maps/Route120/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route120_EventScript_StevenBattleKecleon,,,mandatory,high,
dlg_972b63a027991002,Route120_Text_StevenGiveDevonScope,data/maps/Route120/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route120_EventScript_StevenGiveDeconScope,,,mandatory,high,
dlg_2c9ae36316cdc574,Route120_Text_StevenGoodbye,data/maps/Route120/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route120_EventScript_StevenGiveDeconScope,,,mandatory,high,
dlg_98e1f16605e4b205,Kecleon_Text_SomethingUnseeable,data/maps/Route120/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route120_EventScript_BridgeKecleon,,,mandatory,high,
dlg_c8bb9628302acdf9,RustboroCity_Text_SneakyLookingManWentAroundCorner,data/maps/RustboroCity/scripts.inc,optional_npc,optional_npc,no,Voluntary clue or flavor NPC dialogue.,,,,excluded,high,
dlg_a3ffcb7ebb04b5d6,RustboroCity_Text_YoureNewAroundHere,data/maps/RustboroCity/scripts.inc,optional_npc,optional_npc,no,Voluntary clue or flavor NPC dialogue.,,,,excluded,high,
dlg_f6ac483f9fcecb97,RustboroCity_Text_GymLeaderIsntEasyWithFire,data/maps/RustboroCity/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_55e2e299eaa32230,RustboroCity_Text_OutOfTheWay,data/maps/RustboroCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_EventScript_StolenGoodsScene,,,mandatory,high,
dlg_fc09693422d97c87,RustboroCity_Text_WaitDontTakeMyGoods,data/maps/RustboroCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_EventScript_StolenGoodsScene,,,mandatory,high,
dlg_3af0169168c5908b,RustboroCity_Text_HelpMeIWasRobbed,data/maps/RustboroCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_EventScript_EmployeeAskToGetGoods,,,mandatory,high,
dlg_5e12d716c3c3a420,RustboroCity_Text_ShadyCharacterTookOffTowardsTunnel,data/maps/RustboroCity/scripts.inc,optional_npc,optional_npc,no,Voluntary clue or flavor NPC dialogue.,,,,excluded,high,
dlg_785cd46b2fc2f8ec,RustboroCity_Text_YouGotItThankYou,data/maps/RustboroCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_EventScript_ReturnGoods,,,mandatory,high,
dlg_f237e0965b02f5c4,RustboroCity_Text_PleaseComeWithMe,data/maps/RustboroCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_EventScript_ReturnGoods,,,mandatory,high,
dlg_a27c53e62293bcbd,RustboroCity_Text_DevonCorpSign,data/maps/RustboroCity/scripts.inc,sign,sign,no,Optional sign interaction.,,,,excluded,high,
dlg_0ca1999e6075a6df,RustboroCity_Text_DevonCorpBranchOfficeSign,data/maps/RustboroCity/scripts.inc,sign,sign,no,Optional sign interaction.,,,,excluded,high,
dlg_a33aefbe6eb63e63,RustboroCity_DevonCorp_1F_Text_SoundsLikeStolenGoodsRecovered,data/maps/RustboroCity_DevonCorp_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_1F_EventScript_GoodsRecovered,,,mandatory,high,
dlg_52b589c9fb152fe9,RustboroCity_DevonCorp_3F_Text_MrStoneIHaveFavor,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_d944c62595a62903,RustboroCity_DevonCorp_3F_Text_MrStoneWantYouToHaveThis,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_8cdabd7f75be9916,RustboroCity_DevonCorp_3F_Text_ReceivedPokenav,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,menu,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_6e4ba929b10c625c,RustboroCity_DevonCorp_3F_Text_MrStoneExplainPokenavRestUp,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,menu,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_80a46ed9b55cf555,RustboroCity_DevonCorp_3F_Text_MrStoneGoWithCautionAndCare,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_d4bd710202b46c0c,RustboroCity_DevonCorp_3F_Text_ThisIs3rdFloorWaitHere,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_ef91cab884e7930d,RustboroCity_DevonCorp_3F_Text_WordWithPresidentComeWithMe,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_6c5f3fd5f4fa792e,RustboroCity_DevonCorp_3F_Text_PleaseGoAhead,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,,,mandatory,high,
dlg_d4921298a044b18d,RustboroCity_Gym_Text_GymGuideAdvice,data/maps/RustboroCity_Gym/scripts.inc,optional_npc,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_eaadebc208829dde,RustboroCity_Gym_Text_GymGuidePostVictory,data/maps/RustboroCity_Gym/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_0ffbcd8263842bf6,RustboroCity_Gym_Text_JoshPostBattle,data/maps/RustboroCity_Gym/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_baf685751a8bd9e4,RustboroCity_Gym_Text_TommyPostBattle,data/maps/RustboroCity_Gym/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_62e7be02a0e7a17f,RustboroCity_Gym_Text_MarcPostBattle,data/maps/RustboroCity_Gym/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_bde9acfada6ecdb8,RustboroCity_Gym_Text_ReceivedStoneBadge,data/maps/RustboroCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_Gym_EventScript_RoxanneDefeated,,,mandatory,high,
dlg_48d242ce72b871a1,RustboroCity_Gym_Text_StoneBadgeInfoTakeThis,data/maps/RustboroCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_Gym_EventScript_RoxanneDefeated,,,mandatory,high,
dlg_e739b5163d24a801,RustboroCity_Gym_Text_ExplainRockTomb,data/maps/RustboroCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RustboroCity_Gym_EventScript_GiveRockTomb,,,mandatory,high,
dlg_ad5ae8da99fd5f43,RustboroCity_Gym_Text_RoxannePostBattle,data/maps/RustboroCity_Gym/scripts.inc,battle,main_story,yes,Resolved source reference,RustboroCity_Gym_EventScript_Roxanne,,,mandatory,high,
dlg_bf5072b57c613322,RustboroCity_Gym_Text_GymStatue,data/maps/RustboroCity_Gym/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_c09bcc0426a16ffe,RustboroCity_Gym_Text_GymStatueCertified,data/maps/RustboroCity_Gym/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_49c8ca79f59cddc7,RustboroCity_Gym_Text_RegisteredRoxanne,data/maps/RustboroCity_Gym/scripts.inc,optional_npc,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_08674d7717f93db0,RusturfTunnel_Text_ComeAndGetSome,data/maps/RusturfTunnel/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RusturfTunnel_EventScript_AquaGruntBackUp,,,mandatory,high,
dlg_992ebc7556fb9990,RusturfTunnel_Text_Peeko,data/maps/RusturfTunnel/scripts.inc,optional_npc,optional_interaction,no,Repeatable or optional transport interaction.,,,,excluded,high,
dlg_fac0960bd1369f1f,RusturfTunnel_Text_GruntIntro,data/maps/RusturfTunnel/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RusturfTunnel_EventScript_Grunt,,,mandatory,high,
dlg_d362788277a67aac,RusturfTunnel_Text_GruntTakePackage,data/maps/RusturfTunnel/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RusturfTunnel_EventScript_Grunt,,,mandatory,high,
dlg_2a1b92399c937260,RusturfTunnel_Text_PeekoGladToSeeYouSafe,data/maps/RusturfTunnel/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RusturfTunnel_EventScript_Grunt,,,mandatory,high,
dlg_6917422c3af8974f,RusturfTunnel_Text_ThankYouLetsGoHomePeeko,data/maps/RusturfTunnel/scripts.inc,optional_npc,main_story,yes,Resolved source reference,RusturfTunnel_EventScript_Grunt,,,mandatory,high,
dlg_0027e4000ec8fec7,SeafloorCavern_Entrance_Text_HearMagmaNearMossdeep,data/maps/SeafloorCavern_Entrance/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_712c3b885a284fc5,SeafloorCavern_Entrance_Text_HearMagmaNearMossdeepShort,data/maps/SeafloorCavern_Entrance/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_7b5c292a947579af,SeafloorCavern_Room1_Text_Grunt1Intro,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_2938397c43596c5a,SeafloorCavern_Room1_Text_Grunt1Defeat,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_15c13b25a6b099d0,SeafloorCavern_Room1_Text_Grunt1PostBattle,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_0cea0d6f566b5816,SeafloorCavern_Room1_Text_Grunt2Intro,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_dd1e9aade29a83df,SeafloorCavern_Room1_Text_Grunt2Defeat,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_0bbd667fcd9346c9,SeafloorCavern_Room1_Text_Grunt2PostBattle,data/maps/SeafloorCavern_Room1/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_0a971403edc34cae,SeafloorCavern_Room3_Text_ShellyIntro,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_30f1f34d8827c832,SeafloorCavern_Room3_Text_ShellyDefeat,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_75070f450ae08c23,SeafloorCavern_Room3_Text_ShellyPostBattle,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_91fe8eab7ef16f8b,SeafloorCavern_Room3_Text_Grunt5Intro,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_8b62a9aa0db6b225,SeafloorCavern_Room3_Text_Grunt5Defeat,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_88bdc5556c6e7f61,SeafloorCavern_Room3_Text_Grunt5PostBattle,data/maps/SeafloorCavern_Room3/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_97d0e8d775af9375,SeafloorCavern_Room4_Text_Grunt3Intro,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_03077d6e6cf2c6bb,SeafloorCavern_Room4_Text_Grunt3Defeat,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_fabda0bbd91c705e,SeafloorCavern_Room4_Text_Grunt3PostBattle,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_33d37bd7be0a6245,SeafloorCavern_Room4_Text_Grunt4Intro,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_70298dbed2c21e1c,SeafloorCavern_Room4_Text_Grunt4Defeat,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_11d8c08a2994f138,SeafloorCavern_Room4_Text_Grunt4PostBattle,data/maps/SeafloorCavern_Room4/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_56c225a224c38318,SeafloorCavern_Room9_Text_ArchieHoldItRightThere,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_e21be4ce24181c9d,SeafloorCavern_Room9_Text_ArchieSoItWasYou,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_672712da70f8720a,SeafloorCavern_Room9_Text_ArchieBeholdKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_904db249c77a5fb4,SeafloorCavern_Room9_Text_ArchieYouMustDisappear,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_0571e092a312718b,SeafloorCavern_Room9_Text_ArchieDefeat,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_5b8c8d67abbc38ae,SeafloorCavern_Room9_Text_ArchieWithThisRedOrb,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_30a432ed17b0bf86,SeafloorCavern_Room9_Text_RedOrbShinesByItself,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_5e4dc15ea2604bc6,SeafloorCavern_Room9_Text_ArchieWhereDidKyogreGo,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_42f4426fdf01c018,SeafloorCavern_Room9_Text_ArchieAMessageFromOutside,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_50cdd92ec4d3dc51,SeafloorCavern_Room9_Text_ArchieWhatRainingTooHard,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_57e3edbafd739069,SeafloorCavern_Room9_Text_ArchieWhyDidKyogreDisappear,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_b1b9bedf4bbb9835,SeafloorCavern_Room9_Text_MaxieWhatHaveYouWrought,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_b9b9dc0d0d6b7eb0,SeafloorCavern_Room9_Text_ArchieDontGetAllHighAndMighty,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_881182be07580274,SeafloorCavern_Room9_Text_MaxieWeDontHaveTimeToArgue,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_648adc974a14e68d,SeafloorCavern_Room9_Text_MaxieComeOnPlayer,data/maps/SeafloorCavern_Room9/scripts.inc,main_story,main_story,yes,Resolved source reference,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,,,mandatory,high,
dlg_bcbb1836835fa5a3,SkyPillar_Outside_Text_DoorIsClosed,data/maps/SkyPillar_Outside/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_62cd9667f8720313,SkyPillar_Outside_Text_OpenedDoorToSkyPillar,data/maps/SkyPillar_Outside/scripts.inc,main_story,main_story,yes,Resolved source reference,SkyPillar_Outside_EventScript_WallaceScene,,,mandatory,high,
dlg_5ed157f43a6632fb,SkyPillar_Outside_Text_EarthquakeNotMomentToWaste,data/maps/SkyPillar_Outside/scripts.inc,main_story,main_story,yes,Resolved source reference,SkyPillar_Outside_EventScript_WallaceScene,,,mandatory,high,
dlg_847ea0c983f7e391,SkyPillar_Outside_Text_SituationGettingWorse,data/maps/SkyPillar_Outside/scripts.inc,main_story,main_story,yes,Resolved source reference,SkyPillar_Outside_EventScript_WallaceScene,,,mandatory,high,
dlg_7ff2392c13cba811,SkyPillar_Outside_Text_GotToGoBackForSootopolis,data/maps/SkyPillar_Outside/scripts.inc,main_story,main_story,yes,Resolved source reference,SkyPillar_Outside_EventScript_WallaceScene,,,mandatory,high,
dlg_6b211e62d63b8b92,SkyPillar_Top_Text_RayquazaFlewOff,data/maps/SkyPillar_Top/scripts.inc,main_story,main_story,yes,Resolved source reference,SkyPillar_Top_EventScript_AwakenRayquaza,,,mandatory,high,
dlg_745cb90c41c398d4,SlateportCity_Text_GetNameRaterToHelpYou,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_4eda68ad2ec20a56,SlateportCity_Text_CaptSternBeingInterviewed,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_OldWomanSternInterview,,,mandatory,high,
dlg_7540db9a9fffc0dd,SlateportCity_Text_InterviewerSoCool,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_7f0709929860c17b,SlateportCity_Text_SternSaysDiscoveredSomething,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_RichBoySternInterview,,,mandatory,high,
dlg_f386c792bc15b5cb,SlateportCity_Text_CaptainComeBackWithBigFish,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_5749104acd720dec,SlateportCity_Text_AmIOnTV,data/maps/SlateportCity/scripts.inc,interaction,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_c907edeec81a69d9,SlateportCity_Text_CaptainsACelebrity,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_29e6bfe52cbe76dc,SlateportCity_Text_SternMoveAheadWithExploration,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_c2fe8c4392efb1d7,SlateportCity_Text_GabbyWonderfulThanksForInterview,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_a24a9e2b5d3b180d,SlateportCity_Text_SternWhewFirstInterview,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_f70b830d8ec236fd,SlateportCity_Text_OhPlayerWeMadeDiscovery,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_ac6bacd443ddc584,SlateportCity_Text_AquaWillAssumeControlOfSubmarine,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_0b38356a9d2a5891,SlateportCity_Text_SternWhatWasAllThat,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_b97c111ae0282f20,SlateportCity_Text_FromHarborTryingToTakeSub,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_5d595593ae009b8a,SlateportCity_Text_PleaseComeWithMe,data/maps/SlateportCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_EventScript_CaptStern,,,mandatory,high,
dlg_79f9197cfd2f5f05,SlateportCity_Text_SternsShipyardWantedSign,data/maps/SlateportCity/scripts.inc,sign,sign,no,Optional sign interaction.,,,,excluded,high,
dlg_52601df28dc59b54,SlateportCity_Text_SternsShipyardNearsCompletion,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_3a9feac6486144e0,SlateportCity_Text_SternsShipyardFerryComplete,data/maps/SlateportCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
dlg_8e8d5256fa54aac6,SlateportCity_Text_YouDroveTeamAquaAway,data/maps/SlateportCity/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_40ef2cebfda60ee7,SlateportCity_Harbor_Text_SameThugsTriedToRobAtMuseum,data/maps/SlateportCity_Harbor/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_Harbor_EventScript_CaptStern,,,mandatory,high,
dlg_85246ab6bfa6b21d,SlateportCity_Harbor_Text_CaptSternWhyStealMySubmarine,data/maps/SlateportCity_Harbor/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_Harbor_EventScript_WhyStealSubmarine,,,mandatory,high,
dlg_08ea04f3bc2092a7,SlateportCity_Harbor_Text_TeamAquaLeftNeedDive,data/maps/SlateportCity_Harbor/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_a78903af737cd3df,SlateportCity_Harbor_Text_WontBeLongBeforeWeFinishFerry,data/maps/SlateportCity_Harbor/scripts.inc,optional_npc,optional_npc,no,Voluntary Slateport interview or harbor flavor dialogue.,,,,excluded,high,
