id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label
dlg_94089a3155d96238,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,875,gText_PleasePickATheme
dlg_8e7942c76d10f276,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,876,gText_PickTheWallpaper
dlg_08432a80d9b64c19,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,877,gText_PkmnIsSelected
dlg_4f0247e96cd80996,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,878,gText_JumpToWhichBox
dlg_9fb0d64e1e728c31,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,879,gText_DepositInWhichBox
dlg_f8da28e488b21c3e,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,880,gText_PkmnWasDeposited
dlg_7935c792567736c6,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,881,gText_BoxIsFull2
dlg_790d96564c122245,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,882,gText_ReleaseThisPokemon
dlg_6f16d0345654f773,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,883,gText_PkmnWasReleased
dlg_622883fc2fd11847,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,884,gText_ByeByePkmn
dlg_d547a1eae27f8343,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,885,gText_MarkYourPkmn
dlg_448b77f3459b6dc4,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,886,gText_ThatsYourLastPkmn
dlg_d8a03e87fbcbdfb6,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,887,gText_YourPartysFull
dlg_2d20269124a50a04,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,888,gText_YoureHoldingAPkmn
dlg_f36548c5c373cdd4,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,889,gText_WhichOneWillYouTake
dlg_e6ddb669dcf7d8c4,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,890,gText_YouCantReleaseAnEgg
dlg_42a7f1a7dc12e300,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,891,gText_ContinueBoxOperations
dlg_9eb9b99a4908be71,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,892,gText_PkmnCameBack
dlg_be60ba189b6f208d,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,893,gText_WasItWorriedAboutYou
dlg_acbbc688c7853543,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,895,gText_PleaseRemoveTheMail
dlg_101f1d99a3d7166d,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,896,gText_GiveToAPkmn
dlg_23d3f1b9f6f8f53b,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,897,gText_PlacedItemInBag
dlg_a80caba190e75963,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,898,gText_BagIsFull2
dlg_fbb84a4253c2d4d5,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,899,gText_PutItemInBag
dlg_643ce44d6eb806b3,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,900,gText_ItemIsNowHeld
dlg_4a8c8a451aa86d88,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,901,gText_ChangedToNewItem
dlg_b14f270a62700b9a,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,902,gText_MailCantBeStored
dlg_7e9fd84504aa68a3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,903,gPCText_Cancel
dlg_b2d0f8d77666df6a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,904,gPCText_Store
dlg_a5e1efabf20eae85,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,905,gPCText_Withdraw
dlg_cdb2bfce87658f9a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,906,gPCText_Shift
dlg_c9ad420ba75dfac3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,907,gPCText_Move
dlg_a11b630308d54374,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,908,gPCText_Place
dlg_273d35843e0491b9,menu,Unclassified,menu,TRANSLATE_REQUIRED,DONE,Phase F Wave 14,"Translated in Phase F Wave 14 src/strings.c shared UI/system; source-line sync, injection, Thai precompose, build, and runtime validation passed.",src/strings.c,909,gPCText_Summary
dlg_50875ff6a6b47df7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,910,gPCText_Release
dlg_f15e96c4b00c23df,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,911,gPCText_Mark
dlg_02943c922ab30a0c,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,912,gPCText_Name
dlg_d2846e6916616e68,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,913,gPCText_Jump
dlg_e7f04a34a125b70f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,914,gPCText_Wallpaper
dlg_3ab06aaf1807607f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,915,gPCText_Take
dlg_048b68ff7ac33af7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,916,gPCText_Give
dlg_636d0c50a514c8b9,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,917,gPCText_Switch
dlg_c185e1ec43dc3804,item,Unclassified,item,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,918,gPCText_Bag
dlg_0b98cb95ce277267,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,919,gPCText_Info
dlg_08f5595e17f847b0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,920,gPCText_Scenery1
dlg_612a82f1401ce516,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,921,gPCText_Scenery2
dlg_bfc3f08b398e3732,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,922,gPCText_Scenery3
dlg_7473cb45fa84a3a5,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,923,gPCText_Etcetera
dlg_7464e796704d33bb,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,924,gPCText_Friends
dlg_3cbd7a5b79331f51,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,925,gPCText_Forest
dlg_ecf433816a4116bb,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,926,gPCText_City
dlg_de7fb33c14fd6a0f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,927,gPCText_Desert
dlg_f19a00099fb70215,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,928,gPCText_Savanna
dlg_aeefb15341af1563,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,929,gPCText_Crag
dlg_7a224ca7a0e2dcb4,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,930,gPCText_Volcano
dlg_b6a34da4e6e5864a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,931,gPCText_Snow
dlg_e54d9485e4fd9a8a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,932,gPCText_Cave
dlg_afa0a01153852760,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,933,gPCText_Beach
dlg_c312dc8264b2b44f,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,934,gPCText_Seafloor
dlg_aa233eaec71d17f7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,935,gPCText_River
dlg_15085616622c5a5b,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,936,gPCText_Sky
dlg_6b203a7451ec2c29,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,937,gPCText_PolkaDot
dlg_e9e6bf936f872772,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,938,gPCText_Pokecenter
dlg_520ee36761a673f6,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,939,gPCText_Machine
dlg_1b1ecf8e0b4da7d5,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,940,gPCText_Simple
dlg_abd717e1450afa97,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,941,gText_WhatWouldYouLikeToDo
dlg_6ef02ac115838738,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,942,gText_WithdrawPokemon
dlg_c4bb9133fdbbb305,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,943,gText_DepositPokemon
dlg_c3b8918e28aab2d9,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,944,gText_MovePokemon
dlg_5bb11aa7460d206b,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,945,gText_MoveItems
dlg_266e9986804de620,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,946,gText_SeeYa
dlg_2555e10b4073c1b2,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,947,gText_WithdrawMonDescription
dlg_bdd1708779f48eb1,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,948,gText_DepositMonDescription
dlg_256009d7403f7334,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,949,gText_MoveMonDescription
dlg_b09b4a6a7283768b,item,Previously Closed,item,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,950,gText_MoveItemsDescription
dlg_cc181523b04be7f0,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,951,gText_SeeYaDescription
dlg_1b73dae316eb439e,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,952,gText_JustOnePkmn
dlg_5d822fbdeb5fe096,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,953,gText_PartyFull
dlg_90d1ee177d473ae3,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,954,gText_Box
dlg_619098b5068a3b85,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,955,gText_CheckMapOfHoenn
dlg_a6a58cacbc578117,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,956,gText_CheckPokemonInDetail
dlg_6e8c216933c7e1b3,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,src/strings.c,957,gText_CallRegisteredTrainer
dlg_a996923c2a620152,item,Unclassified,item,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,958,gText_CheckObtainedRibbons
dlg_d87639522a35a2c6,menu,Unclassified,menu,TRANSLATE_REQUIRED,DONE,Phase F Wave 14,"Translated in Phase F Wave 14 src/strings.c shared UI/system; source-line sync, injection, Thai precompose, build, and runtime validation passed.",src/strings.c,959,gText_PutAwayPokenav
dlg_4ab6420e92726460,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,960,gText_NoRibbonWinners
dlg_e9556023e4e432b5,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,src/strings.c,961,gText_NoTrainersRegistered
dlg_40bf8964401c1a0a,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,962,gText_CheckPartyPokemonInDetail
dlg_0e9700918f55e3da,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,963,gText_CheckAllPokemonInDetail
dlg_30e32417210a0253,menu,Unclassified,menu,TRANSLATE_REQUIRED,DONE,Phase F Wave 14,"Translated in Phase F Wave 14 src/strings.c shared UI/system; source-line sync, injection, Thai precompose, build, and runtime validation passed.",src/strings.c,964,gText_ReturnToPokenavMenu
dlg_2667b5a200a3cea1,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,965,gText_FindCoolPokemon
dlg_3fe6b033b7fe3886,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,966,gText_FindBeautifulPokemon
dlg_e8b96304a32150a5,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,967,gText_FindCutePokemon
dlg_e1fc76777ceb8ee7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,968,gText_FindSmartPokemon
dlg_b0e1bfd2a0132ed0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,969,gText_FindToughPokemon
dlg_2a4fd3416af58fe5,menu,Unclassified,menu,TRANSLATE_REQUIRED,DONE,Phase F Wave 14,"Translated in Phase F Wave 14 src/strings.c shared UI/system; source-line sync, injection, Thai precompose, build, and runtime validation passed.",src/strings.c,970,gText_ReturnToConditionMenu
dlg_8e06f7d62980f313,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,971,gText_NumberRegistered
dlg_3a6a1b40d72b409c,battle,Previously Closed,battle,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,972,gText_NumberOfBattles
dlg_3739ccbbcd9010e3,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,973,gText_Detail
dlg_3c51f5d8d5914e56,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,974,gText_Call2
dlg_99b013c037186502,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,975,gText_UnusedExit
dlg_9e5a7a403ba85035,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,976,gText_CantCallOpponentHere
dlg_c0f6e15ab62b2d6b,match_call,Unclassified,match_call,TRANSLATE_REQUIRED,DONE,Phase F Wave 10,"Translated in Phase F Wave 10 Match Call; injection, source precompose, build, and runtime gate passed.",src/strings.c,977,gText_PokenavMatchCall_Strategy
dlg_edc5cc985c81cfa7,match_call,Unclassified,match_call,TRANSLATE_REQUIRED,DONE,Phase F Wave 10,"Translated in Phase F Wave 10 Match Call; injection, source precompose, build, and runtime gate passed.",src/strings.c,978,gText_PokenavMatchCall_TrainerPokemon
dlg_337a2bde3e5d009f,match_call,Unclassified,match_call,TRANSLATE_REQUIRED,DONE,Phase F Wave 10,"Translated in Phase F Wave 10 Match Call; injection, source precompose, build, and runtime gate passed.",src/strings.c,979,gText_PokenavMatchCall_SelfIntroduction
dlg_0e9f881f0e37098f,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,980,gText_Pokenav_ClearButtonList
dlg_1c0ca1ab49c7b17a,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,981,gText_PokenavMap_ZoomedOutButtons
dlg_90bbcb13472fca12,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,982,gText_PokenavMap_ZoomedInButtons
dlg_b616ea292144e60a,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,983,gText_PokenavCondition_MonListButtons
dlg_fea63b26e5c5bfef,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,984,gText_PokenavCondition_MonStatusButtons
dlg_bb801d6d20dc8586,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,985,gText_PokenavCondition_MarkingButtons
dlg_4c810bc515e4da0a,match_call,Previously Closed,match_call,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,986,gText_PokenavMatchCall_TrainerListButtons
dlg_3f69cc122721ff6d,match_call,Previously Closed,match_call,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,987,gText_PokenavMatchCall_CallMenuButtons
dlg_1943ed7448ff4241,match_call,Previously Closed,match_call,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,988,gText_PokenavMatchCall_CheckTrainerButtons
dlg_1e0ed1a0528564e5,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,989,gText_PokenavRibbons_MonListButtons
dlg_a1f41bad1633e742,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,990,gText_PokenavRibbons_RibbonListButtons
dlg_672530451a3033ba,menu,Previously Closed,menu,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,991,gText_PokenavRibbons_RibbonCheckButtons
dlg_f75de166535d4122,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,992,gText_NatureSlash
dlg_d50221aff1a78dc3,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,src/strings.c,993,gText_TrainerCloseBy
dlg_ff46dba29a8fa5e0,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,994,gText_InParty
dlg_86ab7157a9ee1836,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,995,gText_Number2
dlg_fb3ebd88356b1d23,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,996,gText_Ribbons
dlg_a29ad7698d17c4e1,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,997,gText_PokemonMaleLv
dlg_81401aaf6a1070b7,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,998,gText_PokemonFemaleLv
dlg_6627fddd20f71250,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,999,gText_PokemonNoGenderLv
dlg_64a3139cdf92b817,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1000,gText_Unknown
dlg_c5a92c87c8824c81,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1001,gText_Call
dlg_1ffa52af4d416199,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1002,gText_Check
dlg_a1adb3bf492564ed,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1003,gText_Cancel6
dlg_2ee87944a78b9661,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1004,gText_NumberIndex
dlg_6e652f473474261a,system,Previously Closed,system,COVERED_BY_DEDICATED_TRACKER,DONE,closure_overlay / closed Phase workflow,Already closed by a dedicated earlier phase; do not retranslate.,src/strings.c,1005,gText_RibbonsF700
dlg_7b5ea49f2b0e3798,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1006,gText_PokemonMaleLv2
dlg_42c95e9c56283a10,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1007,gText_PokemonFemaleLv2
dlg_d2afd0e682447db0,system,Unclassified,system,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,src/strings.c,1008,gText_PokemonNoGenderLv2
